,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
10,29249.59458911655,22069.4288837759,97382.91515669605,58833.79792576461,84055.88682469582,51546.40892877398,20639.83811630915,26480.05247682078,43528.41705896296,124415.079316807,109797.0781198563,61836.12409534234,54744.44431981697,47235.56447210209,150646.4996739514,76779.2460385003,55628.9066063572,45187.21357769629,106400.8465151523,44779.26882921538,7894.706880580708,31119.85033455952,85539.87828589254,46064.94872000349,51166.79149629285,3091.196337707157,52692.84412105124,31014.30782044647,16310.70307656685,23664.71400484309,66277.0766157129
11,29589.2913453828,22243.1306696223,101844.6687149866,57534.26356415573,85578.82737540937,51221.56090187097,21094.36774669913,27755.75257974372,44528.09874852736,125283.3776265984,108961.207504205,62018.58934576565,56803.3470029692,44951.0662528598,148399.7122503089,78109.01344599997,56922.4439403757,50369.34905426135,117461.4306227791,47254.53832154353,7824.076312753818,32529.58183716881,93826.61969656481,44080.37413433607,49260.22492731992,3140.843916333446,53115.34497258246,31303.57182936461,16329.55346027869,23750.49262003931,66103.19503897638
12,29258.8354522968,21781.01359036526,93633.86903569342,57534.75187564021,84337.2763274099,50378.11372809247,20268.28823984399,26113.50460880208,43861.25759370384,120339.4660842865,103930.9692706852,55774.17558577647,52631.5407794357,43006.0248870223,137869.5402375307,84301.09053226476,55391.28808177014,46845.46085830192,122849.4913630077,47293.86722570736,7508.703320295029,32566.85321085139,88346.56667193233,41862.08942101696,44016.20729028354,3088.942573813896,52496.76071051977,30891.14037633107,17015.58435018342,24098.66223991643,66141.4174962555
13,28918.0585290836,21147.3333877083,81512.57593250982,54877.88859674267,83502.27597746885,49985.11833666474,20389.4033587584,25010.34628798922,43802.62642147255,125540.6457016315,99673.8440497762,54250.93093195695,49882.68471136864,41733.54684044546,139377.8875032015,81584.31168522866,56944.11504764148,41840.08887896714,125369.4859823904,45181.96571955488,7587.775475608887,30887.51386613452,85700.68155618271,41351.84598291651,43394.98043805593,2851.963651592697,52146.01065175419,30690.31129634697,17367.67008237568,23752.50175063844,65373.38855451476
14,28414.51285253057,20972.66762779746,84942.55656476575,53749.18042240448,83789.23424588928,49594.6076556931,19701.47885435177,25172.70858288537,43074.65564432627,125992.8318277426,94707.7297886831,55104.0482314809,50490.22573797018,38029.47366105153,145414.7417692747,77139.47583614242,57009.28298507564,40835.01172052947,130930.027274871,45596.30683919157,7824.617058857486,30586.20376275336,87044.78008997966,41563.52340774632,43360.61698262369,2823.892606645667,52843.91979285381,30521.17970749243,17498.09539495464,23752.32061461624,64991.19707231723
15,28083.17293964594,20931.62056839835,89090.20483201533,53137.83009521912,84190.43749422276,49718.7983486554,20267.1955630217,25742.56439521429,42073.39728568744,127883.3736255188,93784.92059278504,57721.5110312123,50441.46679049384,37537.43417273527,152197.1974726319,76857.4513941482,59084.43523099532,39829.6530302566,128236.3522904354,47253.67718504412,7896.748158617258,29433.85625441114,88244.94844636762,42181.73376651396,45259.96122363894,2765.068401882872,54278.73930770841,30031.59114000332,17411.18284768525,24272.37445156496,65237.09449795273
16,28918.8738435917,21460.3740674111,93732.98777746447,54309.05203063288,84513.783078507,50941.53211173572,21243.58062949027,27304.97151010311,42215.60372640752,132672.8946323232,99733.95560275373,61834.75321189387,51960.54260986768,41628.16990762835,153631.3976132244,73627.24508464486,59959.09456698961,42507.57291420037,130930.7610320514,47679.23706598047,7965.386635002426,30973.73502565831,89465.49764504495,45391.55144467839,48989.52322046382,2824.55997194455,55605.38670393942,32096.58839039658,17381.84536685184,25215.42063184773,64323.51127921152
17,29893.58562968584,22117.38845352449,101588.3759625801,58116.03054478213,86410.38788046842,52935.63787695414,22179.51964978792,30517.86414471558,44503.29407828755,139944.3919498479,105606.7265540707,64984.70586349571,55761.47152505429,48452.32992766686,160337.8993186992,76389.09980512159,63381.63423698425,49908.89599929993,132164.3399330529,51796.49138405138,8478.78223380628,32862.61898483229,91901.65831975387,48335.09727039171,51782.94246433975,2918.675452296152,57327.70781134527,32635.04856159554,17757.79478960891,26437.16632841621,64285.36064867041
18,30613.05256960503,22940.70852357741,114416.6499520498,64125.73556998279,87606.9834427313,54419.25448910834,23061.03247145483,29771.4339794862,46383.62986257143,144334.2789935887,109795.1693343682,67232.63172180428,58549.8979842961,51717.19450534775,168574.6820404539,88581.46683272578,62495.56824635739,54028.33763000497,140359.9435743817,53051.05185851563,8689.82551315931,33921.59136467123,89614.87728361573,50610.24402067692,50274.58655758508,3011.736512415412,58561.19349189933,33008.80164984122,17044.81523163112,26268.32594544437,64708.54347166515
19,30931.76238227717,23320.87076086343,113906.6315595292,68697.52620044915,87280.20119707545,55117.15989722158,22663.22268467036,29739.13191340835,46239.6668868831,143531.8935662639,108181.5107792775,74199.75222073992,57312.22995542134,52688.79091745592,160495.0327250084,85915.80762750104,66042.17590413276,61939.78376673923,145749.2942821316,54299.85069406773,9275.404018395655,34863.0128892543,85841.36134209958,49023.78101183275,49596.50525571954,3041.746490428491,61789.42953200276,32976.04743942703,17880.78489116252,26766.1451024315,65817.51638144333
20,30931.76238422194,22971.44732572006,110002.8009041801,66040.44796228751,87376.84704993879,54178.26880774302,22197.69353536357,28670.98931530876,45101.29539317369,142731.2895681951,108001.2451827312,76306.89909062808,55258.33195329195,53293.25344886301,155737.7332225617,82609.02509615888,63964.87164825644,63276.89176583103,144400.7831521665,54298.06600099356,9263.528909368124,34995.05319160863,87028.04463442405,46716.74649512989,47436.15889347059,3294.495567502847,60287.84149049127,32456.39448777371,17385.73629380191,26100.75015876387,67582.36232907212
21,30594.69539271554,22966.44720857498,110051.7532250364,65453.99259437855,86144.06483632102,53439.00020890554,21221.15770436043,27026.09000846606,43800.27992227826,144210.6181127449,105063.4292859958,72893.13481871523,54554.37617574289,51530.59224946334,154380.2845999256,78365.17856034788,61745.66558191296,60642.83314726443,147092.9998010323,53341.92786395249,8978.744293330561,33567.54879195538,88726.54844130074,44124.57973178507,45255.42683537399,3325.673581718251,57589.15645315422,31533.97491649796,17122.56427149538,25744.33975881927,67777.02568397453
22,29395.34625326759,22482.82552857217,107220.6647744035,63881.16629947634,85104.42273959276,55905.1980314329,20048.231345094,24462.16956904151,41242.24996597023,144238.2302662105,98899.34541707668,69152.82767236784,52631.05919271751,45999.70711001397,150582.4157400434,72160.05593900073,55839.49303519011,54982.72736215071,151181.5307494602,51360.36450271586,8690.3842289168,31804.74754372559,81355.39485654958,38991.6641244116,41533.15838129251,3241.76767457317,53404.99871551105,31871.21284774903,16933.02612993928,25822.57215506539,67212.85680650822
23,27417.06562507513,21372.36024474221,101159.4427407106,60223.41010949299,83050.96241671841,53871.43452283481,18460.07003332765,22822.50484634123,37969.65517723144,129376.6566992394,87256.19143245401,65056.72525338876,49341.83776534325,38034.19213046312,145250.3982000599,65960.83443660114,52518.44039579716,47896.32288307536,154898.0206985183,45713.24377504113,8113.222741161713,28432.27463413978,74845.44938271705,35461.83315682263,38731.71032106429,2892.492242758166,50814.21185403439,31927.71322092979,17809.39341254724,25751.26059484376,67409.4874080549
24,24687.67308044023,19806.33788795117,89394.08244165541,56598.64426882168,79960.2471376583,51799.66963576898,17507.85558463446,20387.65050485211,31523.88060109739,129350.6179432124,100905.7514150856,58594.55616172352,48636.94284858049,34002.30290646481,147802.174639488,71042.22743305772,51942.87735097035,39776.09456039907,122641.1423719559,44220.24303553181,8326.974358788195,29613.24751495072,73940.47471148356,30744.25697377467,34588.66699776542,2424.726473511135,45594.44076142641,28091.95292375248,17104.70413031359,25130.80580774027,66634.17526539821
25,23672.30073971287,19159.30919708326,86677.16897427329,56307.60470817205,79794.06049083058,50309.63714254315,16915.16505543352,19516.22015762577,31540.37180315303,128921.0532107883,93807.45493607954,54788.25104638784,45825.02532138165,32738.22323081388,144651.25581089,69260.17122040305,49376.08420175763,37032.05487970867,116699.3542008578,38375.33420108743,7289.588189288905,27327.12690632274,69053.90706128266,28615.41084374384,33022.50780477889,2307.781024101457,43945.41668574716,27697.69977751818,16779.60201586156,25010.49381961474,65551.18036404242
26,22945.80361334929,18845.0345721389,85047.44320339726,55720.72894703479,79827.68869099676,49551.80961565077,16804.19316348608,18818.96165869338,30243.55292677934,125849.4676951078,90444.36870044359,53392.98146437547,43477.99099401681,31269.38795486876,141338.6402290394,65113.68476512406,49015.88234048647,34497.85312090495,109603.5316015776,35505.26447749365,6543.393468157976,25400.32536094917,65496.3464935529,28200.02710920398,32707.300560363,2244.310715767563,41992.0850894067,27698.58959529005,17225.11232001991,24608.52042135419,64535.69114831011
27,22511.61285311175,18607.44338500067,83449.65339945792,55053.50026265206,79555.77627969213,49279.10689648963,16389.27142179908,18471.6834189038,29385.51672621074,122557.5132370633,87477.65030217865,51071.14422267582,40201.50213032183,30748.42787458194,136629.1535630453,60346.65195701748,48690.63061087455,33276.00072270208,104886.3556447915,32606.36772702315,5148.329115517561,24089.83548505434,63141.33019534153,27342.02860075322,32086.19966926883,2137.537050523426,41414.2740964297,27770.03069678647,17285.31641487307,24694.87519507264,63809.65828207934
28,22511.61746302279,18496.5902379411,80651.71207156601,54319.52464508048,79335.89791158744,49279.10690959818,16500.39690025699,18128.79949279004,28662.60081382494,120588.1162225045,88039.80118499654,50699.74706185271,39229.73207095522,30748.70839806979,134547.7122885342,59665.113185061,45215.61227262871,32611.99332543332,93420.18994634466,30182.84752725385,4790.551395007852,22822.63008789834,61360.91269143784,27774.33676673108,32079.83779711168,2074.307628780669,41402.67541650325,27620.07973744514,17020.41839808041,24585.79625715308,63541.10480994822
29,22791.46009592055,18542.61425067962,81804.65241135308,54319.58263836114,79959.61785041196,49564.32649102165,17707.9829181904,20087.33012287221,28970.68226505067,123018.7065852402,92936.54379092657,54425.8894742086,38795.59042134663,35228.6873560723,137833.5956596799,58297.95513478015,43990.98437282461,31767.82902850441,91440.22552301145,29681.81311438629,4664.047457516971,21476.33514306059,61362.40434187853,29974.90371687002,34765.66416896629,2071.184442124862,42853.74060540291,28008.88602093993,17261.23477749305,25137.95190094124,63592.29849311483
30,23991.25358976683,19056.46641688779,89168.44938433993,55823.23323654995,82288.56670660188,50379.98335442355,19321.10939598212,25738.69597281137,29558.90632256825,131835.6989102609,97918.94380519225,63742.88562367816,40512.93719515947,39806.84533556566,141597.5461116768,58299.95932298176,42328.72107953035,34039.7093463384,89930.0273289846,31614.92775886439,4846.180936424566,20908.60806621661,64290.00936653513,36096.55404219184,40591.10382195549,2071.215496395816,44699.19403935716,29373.48553950696,17875.31654892396,25073.65528170338,63543.82505526091
31,25708.85902251719,19884.94159214777,93975.65418353936,60017.31118687659,83776.34753419393,49839.22377728739,20021.43101782625,26445.72095025293,31493.27139038769,145939.8269055095,114246.3185649413,61763.60284979618,41138.77335645201,43678.88462066385,140317.2955629185,59663.92861539851,44894.50746769422,40496.2705077901,94300.20170074276,35492.98577238062,4791.329168539766,20540.21448111922,66736.63405703416,40250.16488557056,43387.14716489248,2273.656496357599,47263.64807633053,30208.35654531388,18742.25551705442,25263.74654462978,63991.50089838828
32,27875.2727912786,20964.7742698498,95531.08734255482,59199.83198945141,82632.03042994486,50426.89621350878,20428.01354541378,25429.80036017123,35208.78568554246,152560.1774875743,130565.6807609792,60873.73202060338,44303.72617554953,47372.32222980308,147938.9498466373,59667.28079022875,47365.96193509458,50324.77655573687,113530.8028756966,36467.68646108461,5168.968356216516,22524.86517705566,73400.98809179745,45125.73526127998,48359.40872784441,2608.761400689651,51288.70533605907,29307.15116460645,18670.01060491435,24442.04512018031,65115.35516102274
33,29465.3251203265,22307.66871757322,102128.2500480662,59251.76191062888,83271.85161092263,52658.01110443845,21616.01603124663,25787.56666612577,41701.15084663613,158074.2140968977,137796.7475242641,61944.62123943362,51278.14846774166,49765.77415878466,154075.024034031,69186.20488849007,53179.82648685247,56775.51987645479,151785.6827414533,46721.20296195651,6867.320577005367,26897.28223856186,83497.37926598215,47241.62070090493,50863.64938818865,2944.399938252344,54458.78883155781,30692.2994661779,18019.8063760103,23936.6007866201,65479.79370058668
34,30047.31397507228,22971.13446695671,103147.0824611428,56602.89551642715,83140.3841045342,54883.17375588315,22433.03119186716,26153.56725984646,44721.86857173595,164910.292465754,135925.6314476818,58190.31548170856,55717.258337548,51760.93073915447,160101.9029834959,73939.36031447518,57788.45486084875,58800.11799241295,161535.4751005656,51472.3783617306,7947.988987654597,29876.7645847489,89441.70542139909,48471.63743295049,52786.27173508212,3006.155627796428,56559.37064434379,31055.60114565388,17502.05115971189,24195.09561800534,65743.79801998413
35,30635.54891195592,23494.56949231577,108412.3021496353,56609.47116680344,83923.47455810287,56000.60751411306,23061.0574607528,27679.89110785482,46046.14948771353,166903.0671528257,128556.311814422,63326.93655675848,58946.91124774286,48950.71053225926,165290.7084676673,82825.44104651225,60921.72537709741,61311.71657230757,170273.6384477247,52856.92276873029,8453.272740126367,32803.66155511311,96642.46565126763,46570.66642378583,48992.35319138184,3087.68361270693,56763.25999773909,31795.95699601578,17188.98986535298,24190.34515263974,66323.0623655183
36,30644.38020320561,23131.42878744949,103473.9903382882,57568.04300450137,82583.2928859243,55993.75148577955,21225.91403020969,25522.81360026925,46452.13840108903,152154.8499009173,137999.9012601582,52924.26872875758,56650.52268039826,44745.56293429714,162792.723905635,86970.1790412233,61053.50121185845,60367.40183383406,156425.0022729163,50612.63048597169,8453.282251735312,34569.0178936099,92424.58449966929,43632.28868884852,43374.20404465355,2965.642492137196,58241.95416041453,30594.60026573126,17188.98986535298,24561.43332927424,66468.17300768183
37,29762.06631542093,22809.49234837649,102487.994565349,54301.44345894242,80983.78474022314,55442.01881163861,21204.02671401091,24741.66438782241,46854.79532964497,137187.9826531532,141664.4013194749,55581.14757856986,56255.26597248216,45274.19799495654,164041.7489696702,88790.51487738246,63983.7086407892,57455.38468376079,147860.5672653929,49058.21731334846,8984.890346444501,36199.00253931082,93159.1746119603,43407.55192393203,44001.71175143324,2778.024804787404,58761.32140157247,30533.73316374611,17502.05115971189,24820.35238849858,66597.17516036605
38,29187.7630887376,23041.61741773684,106196.3715831872,53559.81771314457,80536.62736999891,55431.90041242143,21630.35367035645,25090.43367613635,47222.73114390006,151950.4671610805,139248.1944832278,59367.57028210885,57541.05258255976,46767.51025169952,169021.455294675,87085.67221849266,63996.88878568595,56335.69350201795,162735.4962687953,51473.57844238892,9023.207262704453,36627.77682185071,94254.88307620278,45106.03774266213,44636.11087472781,2723.049652561599,60415.9668438849,30497.11622240948,17598.37771203818,25074.12067838625,66427.86242278281
39,29184.99643746946,23014.00772430975,111271.9594008439,55076.03385269153,80965.88077128609,55745.76679547608,21630.33701519716,25439.93593426577,47070.6213953421,162531.4423929183,137848.0769055011,64298.39643439133,57541.03507874282,47795.22689556015,171537.1264638616,85658.96997998678,64011.53552231031,55517.47502418583,164263.8572241091,51476.72733060029,8832.20570097401,36066.1415007507,95503.49515847207,46368.72339823785,46529.62633753789,2711.980431725573,61185.89961051274,30834.26107004126,17429.80624476562,25453.61691559734,66425.8079828703
40,29774.74743057356,23118.98922967608,113456.3424334144,57365.19921218917,82504.22946943635,56273.19561338187,22029.97145962066,27349.07915739122,47064.16041352437,165625.8898971591,130143.9007401833,68757.28992363761,57783.3029572808,49882.65832667757,171540.8103688967,83546.67854981183,63887.07081256869,56559.01279943056,164433.6066437681,52601.2953809367,8327.837828581209,35748.92614406914,95483.29391129318,49301.14265203222,49626.98708946852,2721.647108213879,62671.62720403234,31630.74559931518,17249.19396020614,26396.01837686342,66478.88066710492
41,30344.00690912091,23234.73547657475,114260.4704729189,63446.05729435847,85284.30238905441,56560.72808556385,22637.39455495797,29967.42981299346,46653.65998609782,169602.5007494592,118500.4570453884,70778.22628297588,59415.56795232892,52794.73200006199,170286.5393855703,80598.9974480331,62809.62915800008,61941.39264553432,164263.8442588526,53894.89537936661,8326.971795331461,35503.91343376854,95503.49644222477,51316.60487506083,50259.78575146625,2839.071869395253,60208.05617826893,33155.32493633757,17309.39805505929,26462.9960008644,67155.87645713562
42,30635.55651106311,23041.41407538735,114784.1299275415,69008.88960757013,87532.83745508229,56272.52911020486,22537.60468441774,30315.26435644471,44433.738725187,170712.4245098683,117505.9359528674,70214.7609451418,57076.51292155917,54276.4443791015,165293.4627021682,80601.51136861555,56384.79047450468,63399.6127648503,146404.0499584653,53870.38593361316,8075.038136822305,34194.47262095878,92013.31364330923,50459.41840179586,47784.46883181731,2990.559845730386,58870.48077594953,32030.30886468098,17562.25525456505,26771.13780490255,67118.39409816833
43,30635.58120035299,22677.95568635226,112717.7916035359,68379.33587679508,88593.68156787411,55439.52268308892,21430.53274006446,29271.72265523027,43790.8794460207,159050.0600296593,122822.3308377525,71520.27582711529,56600.50122130907,52825.45461842015,164042.2219000308,78743.45986539582,51776.2011493399,64073.93783953573,146546.193917952,50992.83115439749,7052.548986892995,32546.47023473294,88311.43912401976,51250.66912111529,46510.24435850915,3088.278888272944,59096.21998537119,31789.63766402626,17490.01033961877,26087.38678386072,67356.23190168018
44,30605.09858052897,22668.75784382597,109005.4218649341,67545.82726762611,86995.23545556092,54281.81145726599,22032.65926046587,28169.96143177089,42457.30543625756,162148.2892162184,122822.3275115968,77038.65228835504,57806.32679976186,48280.23035804206,166540.2931435279,84222.06174419163,57850.42734285091,62444.24719888002,149398.4604131596,53952.49870410534,8452.32626501455,31371.1520611031,88328.4283916152,51251.25371428904,47766.516791952,3308.195670001126,60345.13751176477,30898.6920958858,17490.01033961877,26393.81202135679,67354.62145413306
45,30341.98883717996,22605.032494022,106741.3838045484,66474.31402187461,86712.59871844732,55429.60882913094,21987.7573233205,26501.23994793049,41550.99511877916,154233.9157027057,119888.3590874063,72691.9312731729,59137.40338115202,46118.88127968468,166431.5232576322,86970.17752763676,65729.2638778992,58942.93312767796,149398.6019087084,55346.88785947107,8952.05371553915,33820.65973941121,89544.6821226167,48025.09584503098,45456.35434479429,3319.590762968288,58861.92759588132,30563.87303986667,17092.66331302668,25832.02052113137,67181.29226358228
46,28872.0144645985,21894.4610484773,104074.1857552769,63564.26257661933,85351.1239646923,57121.71887237461,20314.97008200397,23830.25584203989,40530.46465936671,152480.59026424,114400.7907058927,69108.87833501879,59647.44550667309,41660.46483252907,162803.1730430588,85576.71575546374,61975.4374242238,53063.05700627334,143428.6049347464,55346.88356231291,9335.569827389976,34063.49605217201,84721.65467812172,42280.49938708614,40888.97747191911,3102.520001562287,55480.17738837856,30568.10482386412,16803.68365604779,25575.3606037933,67414.44948668758
47,26563.42838297911,20838.86177399549,96447.02457728205,58753.67611015013,82675.38949334933,55267.51463848764,18650.82721215094,22356.27704394366,37814.92675038781,158871.461487447,112431.1631257251,66125.91544801902,56383.93681645876,37245.4560168835,154105.2449643987,79876.23536242402,58616.11297876235,46706.10705763614,137449.040749185,50993.37741307484,9223.16973835233,31729.10368655239,77517.70109520886,38506.11710250811,38493.00195667702,2761.51306696834,51876.72526158926,28760.44876000032,16348.29237038877,25330.74142042672,67916.03741253588
48,24294.34288409491,19654.13000619146,89478.4267422548,56705.23732547942,80471.06716347765,52332.08567577867,17532.43448723593,20676.18204957601,31896.62134358861,133330.0276843825,105472.0389338257,58766.92362345289,50492.59654040205,34251.29813306157,148634.6435720049,71309.84587284764,52537.61053473177,40133.42797023443,136540.4576277045,44349.94221097752,8471.772557885299,30595.2933938005,73004.28364150971,30719.50906943946,35485.15316973683,2345.721227031283,45884.82352407041,28095.9673258968,17611.14965672048,25188.9006187794,66824.78179882142
49,23272.52702419018,18998.25372597923,86806.19578885063,56415.60636203315,80298.44854219696,50762.09511011441,16926.78778318197,19790.61584803877,31913.09865486062,132854.7379287991,97035.06074734918,54912.37125432778,47396.00749622068,33032.30830195535,145394.6960096011,69688.54058286831,49947.46926976636,37444.11487418018,130298.9872003511,38335.54578120018,7370.383709445556,28327.47933464111,67953.7026847576,28619.4360120028,33905.38582137749,2227.557152735604,44214.74640570559,27713.18662681259,17408.23039216349,25068.44508299549,65903.28618862022
50,22541.4195711728,18679.68165200039,85203.27258103415,55831.57101047457,80333.37826525018,49963.60106852077,16813.39005318753,19082.04681282621,30617.37210822374,129456.197455603,93037.7234575897,53499.41577389475,44811.36526751494,31615.86652266236,141988.4829766957,65916.08919944263,49583.99093304021,34960.45473400332,122845.2770316547,35382.25128376166,6578.151685555275,26416.10702238557,64276.73575376061,28209.66652368759,33587.43978184046,2163.425454859421,42236.47668136361,27714.05055160819,17686.30493937077,24665.99207882908,65039.22962350395
51,22104.47345078016,18438.8415992627,83631.76011941928,55167.57163435736,80050.94194172781,49676.26458541698,16389.3981503106,18729.13522021775,29760.05864424861,125813.8308652969,89511.50579598469,51148.147819926,41203.17284346213,31113.48913893064,137145.9304789378,61579.06803568547,49255.78064206774,33762.97071835474,117890.1838194607,32399.29384846744,5097.017305678613,25116.11114564839,61842.67542347984,27363.26455714801,32960.94222515438,2055.539159356534,41651.28879214918,27783.41277492929,17723.88258069591,24752.4498848866,64421.46485078354
