,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
10,29022.02629587377,21897.7238624081,96625.25461115604,58376.05800946718,83401.91349718784,51145.36650519522,20479.25562622967,26274.03183168775,43189.75637949653,123447.1025755388,108942.832650072,61355.02541965808,54318.52047596921,46868.06136861378,149474.436700246,76181.88658026188,55196.10145096265,44835.64709567402,105573.0244758667,44430.8762472575,7833.284320859685,30877.73103936623,84874.35917770777,45706.55326509938,50768.70258001595,3067.1461488231,52282.8821789737,30773.00966927718,16183.80221134579,23480.5973135928,65761.42635052357
11,29359.08013649865,22070.07421007242,101052.2947432815,57086.63431164136,84913.0052347228,50823.04586754611,20930.24891590556,27539.80670661386,44181.66032516136,124308.6453330854,108113.4652920572,61536.07105021321,56361.40444241307,44601.33704907753,147245.1297780073,77501.30810421731,56479.57477939462,49977.46441595962,116547.5548011079,46886.88759732425,7763.203274419227,32276.49452014528,93096.62791360072,43737.41910715814,48876.96951920439,3116.407458344114,52702.09588075029,31060.02314044494,16202.50593491726,23565.70855225505,65588.8976107819
12,29031.19526310157,21611.55250355411,92905.37689535797,57087.11882395486,83681.11372754557,49986.16089869638,20110.59648970226,25910.33578687852,43520.00734151077,119403.198512334,103122.363420784,55340.24020570113,52222.05579086871,42671.42853380182,136796.8848246008,83645.2094658629,54960.33165087393,46480.99284691752,121893.6952411147,46925.9105139446,7450.283953357832,32313.47591432507,87659.21090944012,41536.39313787388,43673.75149529632,3064.909919709715,52088.32434059783,30650.80049502617,16883.19935328023,23911.16933574426,65626.82268891821
13,28693.0696594667,20982.80247255274,80878.39012435215,54450.92652700601,82852.60986438193,49596.22309803995,20230.76930629473,24815.76028096517,43461.83233272321,124563.9118057865,98898.3595724702,53828.8467310494,49494.58642892758,41408.85064691321,138293.4968160674,80949.5677571025,56501.07728066903,41514.56376489067,124394.083746889,44830.44006702572,7528.740909873874,30647.20219987832,85033.91136311003,41030.11950619222,43057.35792491292,2829.774745739456,51740.30319460349,30451.53390955208,17232.54578086756,23567.70205137526,64864.76918163693
14,28193.44167927126,20809.49565075468,84281.68475123595,53330.99995105957,83137.3355342213,49208.75067624456,19548.19700616808,24976.85936141833,42739.52532868603,125012.5798241634,93970.88277498372,54675.32658993474,50097.40065242499,37733.59597332499,144283.3830252775,76539.3137106747,56565.73819718532,40517.30632828968,129911.3628024322,45241.55752142052,7763.739813399013,30348.23635551773,86367.55251404124,41240.15003399787,43023.2618247385,2801.922099709671,52432.78244874879,30283.71820173965,17361.95635576568,23567.52232463124,64485.5512334154
15,27864.67966394444,20768.7679465255,88397.0634007213,52724.40606417656,83535.41733284756,49331.97513824088,20109.5123141465,25542.28156991692,41746.05698077969,126888.4127900304,93055.25323803989,57272.42495213022,50049.02106030768,37245.3846606856,151013.0697282403,76259.48348100443,58624.74530121647,39519.76955023324,127238.6452031286,46886.03316065662,7835.309717303162,29204.85436479651,87558.3832960695,41853.55057990533,44907.82874889585,2743.555560226252,53856.43875150785,29797.93874122312,17275.72000727172,24083.53002809567,64729.53552287754
16,28693.8786306482,21293.40762676547,93003.7244714698,53886.5156347663,83856.24721721264,50545.19576312345,21078.30088957835,27092.53281305844,41887.15702404514,131640.670267672,98958.00344431547,61353.66520198502,51556.27813496464,41304.29356986113,152436.1114756055,73054.40888860697,59492.59959478003,42176.85462719967,129912.09085082,47308.28209191528,7903.414171212425,30732.75253977573,88769.43635294164,45038.39516900984,48608.37393129704,2802.584272759425,55172.76453857005,31846.86985783147,17246.61077850592,25019.23910122497,63823.06018295465
17,29661.00694419576,21945.31029613256,100797.9960049819,57663.87501692255,85738.09601575584,52523.78694593787,22006.9580979938,30280.42843477203,44157.04864072357,138855.5937332472,104785.0829431262,64479.11052762935,55327.63498537166,48075.36012072884,159090.4351195316,75794.77577057679,62888.51115172908,49520.59378726113,131136.0722360602,51393.50326384616,8412.815439092403,32606.94056539025,91186.64316061082,47959.03955936828,51380.05975771641,2895.967513928495,56881.6856081178,32381.14069020846,17619.63523188531,26231.47934697094,63785.20637272851
18,30374.87627273394,22762.22475456022,113526.4631951423,63626.82321233842,86925.38180078485,53995.86069382344,22881.61255560075,29539.80566075994,46022.75499813286,143211.3264881472,108940.9387153558,66709.5470272614,58094.36687212189,51314.82333233786,167263.133856119,87892.28349520474,62009.33894982033,53607.9852540517,139267.9122745442,52638.30298128269,8622.216755212869,33657.67390669014,88917.65378499737,50216.48516643723,49883.43919239553,2988.304538487051,58105.57449818617,32751.9858970431,16912.20281202706,26063.95257939525,64205.09674008031
19,30691.10645281191,23139.42924584292,113020.4128581364,68163.0443039632,86601.14199303115,54688.33624402582,22486.89781664465,29507.75491187636,45879.91208612843,142415.1837963127,107339.8347795142,73622.46179298837,56866.32817332466,52278.86051019577,159246.3459933037,85247.36370617436,65528.35321825751,61457.87859596231,144615.3326458406,53877.38588662782,9203.239330602382,34591.7709642992,85173.49662928314,48642.36518949785,49210.63351252452,3018.081032256241,61308.69415031392,32719.48652160578,17741.66844333875,26557.89859360928,65305.44159617517
20,30691.10645474156,22792.72440204659,109146.9548657874,65526.63872018069,86697.03591985606,53756.74993417839,22024.99058673369,28447.92269863523,44750.39737356552,141620.808673822,107160.9716890441,75713.21459576114,54828.40995038213,52878.62018986992,154526.0593296133,81966.3086718233,63467.21084738152,62784.58360008926,143277.313229712,53875.61507885915,9191.456612540655,34722.78396399623,86350.94726401876,46353.27990986282,47067.09512116802,3268.863665798764,59818.78879475281,32203.87658446078,17250.47143318666,25897.68056927301,67056.55665331536
21,30356.66191872704,22787.76318691505,109195.5263267971,64944.74610430344,85473.84502359615,53023.2330079931,21056.05241974859,26815.82107097656,43459.50408980987,143088.6277162143,104246.0126475531,72326.01016236247,54129.93110395179,51129.67288313602,153179.1719564768,77755.48019751042,61265.2706934025,60171.01853818727,145948.583839618,52926.91590728095,8908.887683589486,33306.38586322981,88036.2363368854,43781.28077531497,44903.3296391711,3299.799108191161,57141.10012186367,31288.63364077381,16989.34694722335,25544.04312080171,67249.70548440798
22,29166.64397995043,22307.90419018494,106386.4643683526,63384.15674466568,84442.29157154345,55470.24326784974,19892.25168609944,24271.84849772268,40921.37617041547,143116.0250410396,98129.88670985187,68614.80343007056,52221.57795100134,45641.81924921645,149410.8513534694,71598.63479792098,55405.04947096074,54554.94962371007,150005.3051160531,50960.76954578066,8622.77112403861,31557.29959727658,80722.43195180951,38688.30038278936,41210.02125414308,3216.546007498621,52989.49605371199,31623.2477865841,16801.28345418748,25621.66685176067,66689.92596516525
23,27203.75481110764,21206.07857103739,100372.3999781262,59754.858704101,82404.80762261488,53452.30288764069,18316.44661940897,22644.94072798797,37674.2428904945,128370.0777922806,86577.31902967082,64550.56959079416,48957.94739135842,37738.27773200448,144120.3180852566,65447.64460527297,52109.83535314502,47523.67893350204,153692.8799541005,45357.58466213336,8050.10007987903,28211.06527030441,74263.13528871759,35185.93227819093,38430.36907733239,2869.988015532147,50418.8660850916,31679.30857440743,17670.83240616356,25550.91011119641,66885.0267372896
24,24495.59754209612,19652.24021337253,88698.57677557618,56158.29434065882,79338.13878969652,51396.65678806484,17371.6406090184,20229.0300899782,31278.6178613721,128344.241623515,100120.6824269344,58138.67759908517,48258.53671242447,33737.75749489774,146652.2411415107,70489.50324415146,51538.75031567541,39466.62777707683,121686.9672511385,43876.19979747199,8262.188662804196,29382.84992178679,73365.20151990524,30505.05987771843,34319.55954431877,2405.861567077088,45239.70596215172,27873.3913378393,16971.62576187677,24935.28259910027,66115.74669400089
25,23488.12502199299,19010.24554834082,86002.80149384572,55869.51913194341,79173.24511161279,49918.21707607659,16783.5613427784,19364.37966293825,31294.98075824068,127918.018999396,93077.61225917641,54361.98637655128,45468.49652340391,32483.51263775803,143525.8371559403,68721.31182164085,48991.92738294872,36743.93732995692,115791.4075017298,38076.76564212314,7232.873586369369,27114.51583541188,68516.6524431442,28392.77663982997,32765.58541507418,2289.825979041508,43603.51165726724,27482.20556798592,16649.05301353578,24815.90666476212,65041.17773169671
26,22767.28020341058,18698.41604925249,84385.75534869927,55287.20939358984,79206.6116769692,49166.28561438751,16673.45283661129,18672.54598882069,30008.25141857635,124870.3310960815,89740.69157576172,52977.57229943915,43139.72264045083,31026.10522402765,140238.9944534995,64607.08594497287,48634.52797155572,34229.45221943791,108750.7919663681,35229.02569361378,6492.484424648748,25202.70523077639,64986.77048080635,27980.62468230574,32452.83055249938,2226.849483696888,41665.37741130926,27483.08846277939,17091.09714932621,24417.06070814499,64033.58924590193
27,22336.46754299415,18462.67337392121,82800.39670162727,54625.17189544543,78936.81480416078,48895.70458249191,16261.7592775337,18327.96965028545,29156.89092878075,121603.9887693494,86797.05490057393,50673.79946327071,39888.72558233517,30509.19832799804,135566.1486318551,59877.14170288617,48311.80677209375,33017.10610221977,104070.3166783089,32352.68299885103,5108.273980178818,23902.41125498064,62650.07672849933,27129.30159137499,31836.56196324404,2120.906541103928,41092.06191522157,27553.97373675877,17150.83284305092,24502.74362268917,63313.20507540617
28,22336.47211703908,18352.68268878056,80024.22397400234,53896.90676996508,78718.64713822662,48895.70459549847,16372.02017527438,17987.75343669701,28439.59946154198,119649.914097668,87354.83212561144,50305.29185422399,38924.51610823277,30509.47666895133,133500.9014292612,59200.90545280362,44863.82484250011,32358.26482886553,92693.36027642454,29948.01832044016,4753.2798491978,22645.06499513816,60883.5112652244,27558.24630453004,31830.24958785459,2058.16905819967,41080.55347558158,27405.18942893404,16887.99579121903,24394.51334295034,63046.7410084841
29,22614.1375125686,18398.34862455514,81168.19418380909,53896.96431204523,79337.51439844369,49178.70510570896,17570.21090780623,19931.0462667682,28745.28397116835,122061.5939316189,92213.47699470328,54002.44405727712,38493.75217635377,34954.60040316159,136761.2199034888,57844.38419350966,43648.72481769499,31520.66831624158,90728.80041273836,29450.88206574519,4627.760140225218,21309.24452172819,60884.99131029587,29741.69235873712,34495.17963851311,2055.070170624472,42520.32905746068,27790.97071384065,17126.93856611791,24942.37309412097,63097.53639351131
30,23804.59634856838,18908.20290764438,88474.69919318176,55388.91617713807,81648.34351917407,49988.01597892251,19170.78690602745,25538.44324469299,29328.9315158592,130809.9881128662,97157.11283861285,63246.9519230057,40197.73761372032,39497.1393044344,140495.8859913007,57846.37278868529,41999.3942992268,33774.87290442378,89230.35189354634,31368.95665218262,4808.476580520155,20745.93448668325,63789.81892254356,35815.71489516368,40275.29608693001,2055.100983286354,44351.42445691484,29144.95334736149,17736.24264600817,24878.57671675335,63049.44008968866
31,25508.83843244891,19730.23236342427,93244.50287941571,59550.36327653189,83124.5490839835,49451.46363049335,19865.6598712853,26239.96741196412,31248.24679706875,144804.3828834105,113357.4570237708,61283.06840538776,40818.70463172813,43339.05327040059,139225.5960740108,59199.73009935423,44545.21830372751,40181.20059685243,93566.5253453969,35216.84251953307,4754.051571480195,20380.40708488105,66217.40833365344,39937.00973062158,43049.58559634132,2255.966947645394,46895.926476211,29973.32887271686,18596.43663787163,25067.18902775334,63493.63291607759
32,27658.39702455778,20801.66370487175,94787.83442559782,58739.24424745545,81989.1350190415,50034.56384562328,20269.07909718728,25231.95090800748,34934.85357201529,151373.2256786566,129549.8509847295,60400.12096739579,43959.03342025862,47003.75512081505,146787.9522073998,59203.05619352537,46997.44431060134,49933.23870129855,112647.508204306,36183.95982203063,5128.752643035733,22349.61676093664,72829.9122250366,44774.64709411079,47983.16186832314,2588.464661956272,50889.66790323595,29079.13506851945,18524.75380707259,24251.88062150955,64608.74334482327
33,29236.07839599853,22134.11013778448,101333.6697510812,58790.77014239952,82623.97825019874,52248.32017090821,21447.838661815,25586.93371324108,41376.70670107659,156844.3618677284,136724.6584546888,61462.67843205285,50879.19316968103,49378.5854662127,152876.2863850719,68647.9209640942,52766.07571462595,56333.79381707673,150604.7566723784,46357.70170439521,6813.8913091877,26688.01545391466,82847.75125038996,46874.07047862159,50467.91898433286,2921.49185771363,54035.0874503743,30453.50661098349,17879.60831039062,23750.36875627696,64970.34647221806
34,29813.53924916955,22792.41397739339,102344.5754234081,56162.51251262083,82493.53358998871,54456.17056644338,22258.49726439541,25950.08674166697,44373.92257643369,163627.254040033,134868.1000736229,57737.58200066543,55283.76578620986,51358.21928860501,158856.2748878357,73364.09579315124,57338.847944016,58342.64011342086,160278.6934978396,51071.91191228163,7886.151881395836,29644.31677069622,88745.82923804015,48094.51740936549,52375.58290557363,2982.767074380568,56119.32627363624,30813.9817233124,17365.88134380116,24006.85244089532,65232.29677981746
35,30397.1975885826,23311.77656287703,107568.8305421385,56169.03700298777,83270.53142721594,55564.91044372402,22881.63735047648,27464.53545369802,45687.90029498045,165604.5245007821,127556.1153714915,62834.2390315122,58488.29128486742,48569.86321436201,164004.7103215983,82181.04085837945,60447.74092499736,60834.69790274499,168948.8720080489,52445.68425860678,8387.504414896248,32548.44183746997,95890.56596609336,46208.33637367351,48611.18188441754,3063.660753597668,56321.62932291983,31548.57744196561,17055.25573531887,24002.13893519739,65807.0543210591
36,30405.96017043972,22951.46117273987,102668.9398852107,57120.15094049528,81940.77666385638,55558.10775680217,21060.77174033433,25324.2404845951,46090.73052511982,150971.0516299681,136926.2316097375,52512.50625222033,56209.76912675802,44397.43259163134,161526.1606300766,86293.53187788812,60578.49151471728,59897.73014108731,155207.9812752649,50218.85306450598,8387.513852502778,34300.06331452472,91705.50085958056,43292.81986520567,43036.74317643083,2942.56913984687,57788.81891906863,30356.56753185166,17055.25573531887,24370.33996402059,65951.03597044059
37,29530.51087918597,22632.02947012567,101690.615376723,53878.96625944071,80353.71304410022,55010.66768448169,21039.05471228009,24549.16878520584,46490.25469401597,136120.629908462,140562.2210508455,55148.71399893877,55817.58760315394,44921.95475499447,162765.4680037973,88099.7050999946,63485.90128396022,57008.36912632275,146710.179459915,48676.53356899715,8914.98591905546,35917.36632039287,92434.37569887597,43069.83160185783,43659.36873493345,2756.411159460273,58304.14536860886,30296.17398933657,17365.88134380116,24627.24457589196,66079.03445794164
38,28960.67585819698,22862.34855528025,105370.1404039437,53143.11052541796,79910.03465678095,55000.62800864076,21462.06475093217,24895.22457157926,46855.32788653395,150768.2590328983,138164.8128363767,58905.67749922231,57093.37050998573,46403.64871321675,167706.4311159423,86408.12649278075,63498.97888442445,55897.3893887817,161469.3782368659,51073.10265604791,8953.004721260904,36342.80464450206,93521.5593097452,44755.10282652961,44288.83209321141,2701.863726036677,59945.91730465502,30259.84193587483,17461.45845431758,24879.03849254745,65911.03901077755
39,28957.93073208555,22834.95367135388,110406.239029593,54647.53016918743,80335.94837198796,55312.05244205128,21462.04822535369,25242.00762510143,46704.40158534854,161266.9119451218,136775.5884820255,63798.14073716311,57093.35314235235,47423.3694950538,170202.529808916,84992.52431217117,63513.51166620937,55085.53683106285,162985.8482070586,51076.2270452149,8763.489193782227,35785.53896999863,94760.45691478922,46007.96450937756,46167.61558834284,2690.880626178687,60709.85982464613,30594.36372227691,17294.19851021775,25255.58216538261,65909.00055486041
40,29543.09333246748,22939.11839746792,112573.6270806777,56918.88531759911,81862.32837817624,55835.3777474953,21858.57342571019,27136.29729312822,46697.99087139351,164337.2839656863,129131.3525054662,68222.3430522118,57333.73612339343,49494.56024951523,170206.1850523579,82896.66697492465,63390.01531934465,56118.9712128353,163154.2769388156,52192.04570823687,8263.045414611888,35470.79161871422,94740.41283776624,48917.56889499915,49240.87819088795,2700.472093793138,62184.02812999677,31384.65142634804,17114.99142904359,26190.65153555127,65961.66032191314
41,30107.92384679276,23053.96411305237,113371.4988267849,62952.43298351648,84620.77171768235,56120.67315366439,22461.27063547459,29734.27660348015,46290.68422777686,168282.9559090114,117578.4973691219,70227.55608120972,58953.30173698819,52383.97734782712,168961.6725737544,79971.91948186012,62320.95639834357,61459.47495732574,162985.8353426746,53475.58121353731,8262.186119291719,35227.68516130666,94760.45818855404,50917.35037767451,49868.75353981075,2816.983264449178,59739.62422984625,32897.36920007312,17174.72712276831,26257.10805887399,66633.38893547065
42,30397.20512856705,22862.14679497906,113891.084095423,68471.98523514452,86851.81268526334,55834.71642985993,22362.25715212333,30079.40491751195,44088.03444360189,169384.2442179097,116591.713869918,69668.47462790577,56632.44506994385,53854.16167795137,164007.4431275476,79974.4138435863,55946.10437600029,62906.34980268538,145264.994178688,53451.26245667433,8012.21256017822,33928.43208665395,91297.42978113731,50066.83300411679,47412.69513141823,2967.292630936699,58412.45545899183,31781.1060014356,17425.61703752588,26562.85245175459,66596.19819751817
43,30397.22962576881,22501.51619232594,111840.8223390506,67847.32957116423,87904.4031970212,55008.19097636231,21263.79847152337,29043.98220075556,43450.1767513297,157812.6155040324,121866.7460307328,70963.8323163295,56160.13684564653,52414.46093744243,162765.9372546556,78130.81839062247,51373.37089163322,63575.42847965172,145406.0322268378,50596.09568792573,6997.678601217446,32293.25152225373,87624.35666159331,50851.92761842855,46148.38440538321,3064.251397788564,58636.43836760565,31542.3072757719,17353.93420394247,25884.42116437223,66832.18557049331
44,30366.98416744616,22492.38991104195,108157.335655314,67020.30584270065,86318.39334779914,53859.48699906469,21861.24031487236,27950.79292247031,42126.97824131545,160886.7397845931,121866.7427304553,76439.27459231313,57356.58083530495,47904.59952369075,165244.5729532411,83566.7955391809,57400.33826644791,61958.41719140474,148236.107460002,53532.73637171237,8386.565303569425,31127.07758308414,87641.21374894198,50852.50766333855,47394.88276238013,3282.457178479762,59875.63904035134,30658.29346053817,17353.93420394247,26188.46234597682,66830.58765258308
45,30105.92147589634,22429.16035850611,105910.9123100884,65957.12920618932,86037.95558680047,54998.3542543734,21816.6877246955,26295.05445960198,41227.71921788043,153033.9418415407,118955.6012273247,72126.37202475473,58677.30134748945,45760.06621757818,165136.6493210332,86293.53037607762,65217.87571656164,58484.3441154535,148236.2478546843,54916.27687209124,8882.404764376563,33557.52755172249,88848.00475782366,47651.45001342889,45102.69388827868,3293.763615111878,58403.96882454989,30326.07937057734,16959.67862480244,25631.041707456,66658.60700134088
46,28647.38382795255,21724.1173154354,103264.4656495572,63069.71860262597,84687.07340673263,56677.29930849742,20156.91513684039,23644.85119880666,40215.12871039254,151294.2576614629,113510.7273374161,68571.1960282536,59183.37523284797,41336.33723312751,161536.5284709079,84910.91004364581,61493.25486013271,52650.2147263446,142312.6987731158,54916.27260836592,9262.937036340682,33798.47454444283,84062.50152996228,41951.54778217906,40570.85221423813,3078.38171207742,55048.52937908351,30330.2782303625,16672.94729325317,25376.37866084906,66889.95020985675
47,26356.75905491805,20676.73083598944,95696.64546674346,58296.55955923901,82032.15673937526,54837.5211922629,18505.71966533337,22182.34028066127,37520.71828491771,157635.406497846,111556.4238939772,65611.44125003405,55945.25735960214,36955.67815924561,152906.2721899399,79254.78064459184,58160.06669933577,46342.72324953796,136379.6569149631,50596.63769659015,9151.41144477153,31482.24426598598,76914.59629385534,38206.53102374294,38193.51791663733,2740.027886601039,51473.11290413126,28536.68612912799,16221.09905217616,25133.66266864923,67387.63567107948
48,24105.32754137814,19501.21654248333,88782.26485892532,56264.05807984,79844.98452311754,51924.93051392549,17396.02828233982,20515.31679568461,31648.45859872538,132292.6906797378,104651.4432222552,58309.70400396818,50099.75300949135,33984.81548374681,147478.2332822359,70755.03955349006,52128.85634417315,39821.18105421849,135478.142770442,44004.8898847438,8405.86029999519,30357.25526723174,72436.29422281565,30480.50451753399,35209.07085626436,2327.470998829574,45527.82948289475,27877.37450705006,17474.131030455,24992.92541970397,66304.87026657964
49,23091.46163409715,18850.44312430262,86130.82445136493,55976.68050913121,79673.70891275984,50367.15482092714,16795.09364314303,19636.64049439619,31664.80771288369,131821.0987832186,96280.10658578965,54485.14090191426,47027.25611063909,32775.30966222233,144263.4932260327,69146.34837604285,49558.86694918084,37152.79140684315,129285.2323587891,38037.28678491297,7313.040499569857,28107.08530133533,67425.00789918096,28396.77049139262,33641.59444609533,2210.226267078222,43870.74593263742,27497.57192617913,17272.79052250473,24873.40705453987,65390.54409534638
50,22366.04235821855,18534.34961128056,84540.37233942946,55397.18908134371,79708.36687486836,49574.87323898507,16682.57817248363,18933.58428246385,30379.16220439006,128448.9997040269,92313.86946125724,53083.17852656959,44462.72296819223,31369.88811219131,140883.7812813375,65403.24749592251,49198.21655403409,34688.45469001745,121889.5136981885,35106.96956964421,6526.972215453121,26210.58388698322,63776.64858140224,27990.1891000199,33326.12209682913,2146.593527947739,41907.86758281075,27498.4291294494,17548.70158844017,24474.08522345654,64533.21008076632
51,21932.49577495638,18295.38334724031,82981.08659116646,54738.35576673469,79428.12796819897,49289.77229705596,16261.88502006946,18583.41841983638,29528.5188281379,124834.9715286617,88815.08655032574,50750.20395556076,40882.60307653405,30871.41933524152,136078.9049094314,61099.9693128069,48872.55981147112,33500.28736396592,116972.9722034113,32147.22020071472,5057.36138753082,24920.70226471854,61361.52577701861,27150.37232734809,32704.49882922973,2039.546611604693,41327.2325843644,27567.2516993839,17585.98686743275,24559.87036872548,63920.25165414844
