Time_Index,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
11,31245.596297035587,23716.116969380324,89189.0711987303,51531.86431592216,77437.83140118988,47401.775703695945,16150.820757580574,20766.47861646011,43186.16422919273,163002.5554170082,130193.93768628534,57248.765890432864,54972.19855458569,49104.276848043606,144936.50102798486,76552.64683996211,56203.493876944405,48971.28525941171,221136.20887437847,53033.48303882522,9472.969420295856,38839.50579237628,85175.42649230993,44571.93288498474,46198.43131004869,3264.105561659318,70881.92045980925,45257.982289572275,25827.469451876103,37316.70118263189,98332.09493331394
12,29466.039030482345,21102.559011149213,85265.38907950763,51552.896565607065,77462.37415217546,45442.49560468652,16204.939202357451,20647.86827859074,41250.48584903682,159928.25983760448,114427.71439631944,56839.92163197229,53123.5160198553,48331.66989444586,143688.98811306577,80081.17553164072,54063.17360498814,44759.597929942094,183042.5713552447,52240.43311597903,9222.88821419722,38710.12311846304,88715.0558261034,45370.37487438639,44625.10134524129,3189.2000254235495,69937.82623007559,45471.23671655616,25945.160653252457,37233.69514953409,97166.75033367533
13,28311.06819946378,20896.280251085584,80846.01907735456,48674.821598330964,72784.20094305243,46264.66348864324,15496.039849221555,20116.333329378256,38124.28784935177,143689.34789741752,113357.53772845403,53718.52564246338,48815.067532015724,44156.860955959135,141969.56785576878,78243.79467206389,51224.79951935347,43903.31593725913,174493.2107765096,50624.28865822633,8675.592609694286,38989.7143828551,81613.27607287843,44868.541772273114,44229.32597915844,3057.409799005667,68253.71668072387,44577.25321381982,25951.746731306026,37409.16876668909,96588.8276817016
14,28461.35535573679,22185.149419164616,84408.59553832545,49964.50019587933,71875.23521710018,47365.54177341494,15706.68561026165,20456.315285342644,38940.42502730553,153645.7787775255,119409.80424224271,53895.65644021254,47990.41247344436,44684.90029052564,144116.36622538453,72088.19746838,51578.613156896376,44047.090565001585,203348.85822966168,50850.184435325595,8619.667409119153,39766.12876462352,82792.16085337686,43476.29688346242,45019.88615949235,3053.548953824226,68203.92256476133,44186.603927182754,25873.50667018492,37554.08591419251,96032.31913230715
15,28564.18088581616,21643.56951856253,85626.90777534769,50167.18432672654,73675.9776839047,49486.47352286869,15903.441039688982,20621.930898083498,38442.1892860513,155544.23577603945,118760.60498497434,54303.840572487294,49311.66395525612,45256.8936953138,145635.29886701517,74312.11750665185,52996.69114517802,42700.816540650565,215169.0171619719,51618.8407114273,8804.096112705192,39811.780676463655,86042.18148451093,42768.30334163512,45413.6939897904,3072.9531895022283,68453.91482449356,44093.978194189374,25608.294929076674,37561.52076006976,97953.72055711494
16,29258.022601210763,22003.49494387611,87106.66941243187,50248.3737546999,76201.42776657363,51316.275230814455,16018.03707326222,21095.084527004867,38465.865302592465,156115.8436446786,118823.91110964843,55450.300609262194,50642.14478579645,45751.91741967497,151353.37127952292,74870.70253103555,54775.53309912703,44435.96760187443,218147.91277495353,51825.937085051795,9138.915597403047,40653.49969931019,86804.4934446495,43247.94612910176,45806.53806965152,3092.494441650505,68704.99931228996,44104.977254483616,24992.668693883108,37433.21952585885,99635.48620866191
17,31028.889075224557,23192.974022869614,94118.59522778931,51886.838067951016,81168.62056460329,55080.902696538324,16572.930395372918,23011.93538817337,40140.344571625625,158332.02020225528,117105.10500936951,57877.89498421192,53636.843176236005,49155.30964666114,153935.4812973952,73754.570516784,58353.38236720034,48301.10261885058,227140.72885164522,53860.381935724836,9932.781075198087,42497.19330639812,89431.18443255838,42197.11043761866,46589.38631069008,3238.5100346969207,70560.35911560273,45293.52352471694,25613.433527451303,38249.334850494015,100615.02510206359
18,32351.283218857403,22697.74171452792,99209.77378897177,54176.46142408882,83769.89358761879,51268.384055862385,17738.645344188157,22433.527507192728,41413.270461691805,158579.27682921063,112703.92689014366,60899.03376874953,60087.6085097471,49895.132462137146,160838.83327997132,80081.17553164072,64863.31187247725,52668.5114386222,212199.59199880727,55077.89736266338,10646.350399438397,41066.09176295352,97332.23723354304,44800.09827935227,48144.065605226264,3435.0179200021526,73002.42366437482,46859.7665287358,26155.0364001876,38796.799915984266,101770.68830661477
19,31781.82583867352,21438.06467258114,90149.78523331055,53021.922873135554,83747.43436080696,50236.73771146402,17042.020447751274,22291.461422101056,40428.01084336708,159641.34069565195,109291.346035333,63214.73395083685,61507.798483589046,49092.2203211368,153103.5111004954,89775.670644702,62745.12804283705,50073.97289037368,239384.03649734432,55743.99662071255,11059.830451163489,37637.21415632257,106727.72283559362,46077.2494171264,49883.06225698415,3502.188514534161,73823.55689615577,47249.93464090285,26599.049457499757,38279.62387258586,104314.572273556
20,31092.330273001866,20681.129533975494,88288.2206341032,51989.90535897069,80325.52088589917,47861.233800687834,16694.328865333213,21711.98808704962,39687.25839465411,156802.7085259783,105478.0147656219,58532.26398480092,56303.486415933156,47181.178281371416,143548.82534700967,85300.66751714943,61011.952661868774,47018.027410494884,224133.83673831358,54807.3065377098,10717.417178144362,36736.33907575587,93251.25443804688,47035.62934275315,48530.508235809764,3396.3306749341373,72526.40871084682,46644.26498884532,26131.605065067124,38136.69515708314,102235.49923850976
21,29938.67071145249,20465.798450741328,85524.43778836433,51611.73428152904,80858.23864333516,46121.81541826772,16285.519488903225,20932.9549648599,38584.70959294008,152588.26793847323,101601.02657471203,54946.94485641813,53928.91740909164,44417.32276953818,140989.69607132,81653.29988313996,57635.70683354501,43901.7650654494,215169.0171619719,54169.787384702264,10167.51662347965,34006.60676569268,89074.59917118687,45301.951949764814,48144.065605226264,3294.1395328077365,71257.88766501448,46113.90850521545,26148.26895211666,38017.726647934694,98443.84271489707
22,28115.556858885167,18655.030964088015,79618.50286468425,50337.27847958132,77127.3946658109,46700.76756279946,15751.699630475494,20018.093687701607,37542.35667494402,151368.61993773942,100458.99931261159,51057.38162179647,52661.056909614126,41009.68579999961,131356.3219823654,77115.34521182717,52996.69114517802,43300.83918709609,183042.5713552447,52834.402945701964,9584.632657294384,31395.95987982939,79756.6011359114,44800.09827935227,47756.74342493936,3102.525365554756,68833.62575759314,45347.43454971764,25857.04889990845,37789.17936046293,96588.8276817016
23,25348.84800669404,16907.713933776085,73763.38644682258,48245.171042415444,71539.58992857553,45031.94959575979,14967.42617232746,18430.00965405666,34599.872356776534,149359.02517762923,99428.13596562458,48442.34933908964,49592.4726256478,36038.55564526754,129112.06469613034,69332.0462061433,51224.79951935347,42743.0154562103,157683.4098785065,50464.49103713187,8829.705281389475,30110.529542102788,73292.03659138757,43499.13017500436,43434.74757319497,2872.6180867352173,65839.7340827452,44046.953024321374,25484.922305320455,37801.21275012191,95339.65583475486
24,22589.7041119996,16022.260392400029,69034.01375495121,46849.863810385345,66793.31880511611,43497.322385277905,14237.224479372284,17333.56662046268,31520.088865153208,136382.7208315793,93900.59851298983,47170.02213782697,44809.9496093135,33260.29212844525,128300.52001909443,63900.92657989201,41785.04832993043,40237.49574503924,135902.0331586959,47811.29579272755,7842.735711833116,27722.12776295096,74135.97900754026,40642.40027582733,39806.16489301406,2680.530914252553,63259.813500148724,43090.284030536204,25231.777877943936,36905.24054751795,91928.31038126533
25,19615.38257716995,14437.596477316267,61253.38392633051,44754.543313590206,62492.94409933518,38997.85671529745,13136.69143809501,16198.96723839872,25668.247995458103,121064.95353606869,82825.76034821928,45000.238377577356,36028.94998477039,30384.056808487345,125904.63953224717,54702.58329098238,38651.1511361191,35691.43361414683,115175.18735087723,44432.255159181885,6789.766980718543,25495.974452345614,65218.64043844848,34576.454440162146,37393.98003020711,2453.721555052681,60110.6836960059,41191.60267613797,23779.74094751556,35373.729848069124,91769.48408003591
26,17431.019155707847,14445.143165529282,53962.15035667365,43208.13004488183,61571.72478282298,38419.4756214626,12881.913174287565,16305.52485861931,23940.723914779872,120082.42831664416,78416.6031109464,42112.943393290145,33881.051663422215,29888.006102367555,124953.1623756514,55201.173025113334,37009.9919112694,35043.15413013793,110371.29064941796,43527.019643148335,6462.567939204537,24804.222621505985,63858.066269185634,33662.58326246516,36581.80731016276,2405.780533993411,59429.52858689317,40934.11952764694,23710.988614284128,35318.77624105999,91409.5623576916
27,17317.003809290753,14089.254648998769,54263.93998473127,44545.9195971743,61235.66409743998,38424.75732059319,12813.548875256025,16089.409068132378,21187.837146858554,116577.34773244878,75558.3675878868,41123.001493848584,32535.16347967083,29462.322900623953,123930.8667796494,53708.7781802608,35377.29457293768,34770.29675706517,105615.09228554378,42871.76362542859,6234.531240971036,24703.61330686778,62685.96950553097,33015.78287361069,35353.86456878806,2371.0953133583844,58933.133564295604,40880.875579973224,23588.329303136492,35267.04540979486,90687.2559300694
28,17943.402230450698,14061.050313868373,59466.60975203768,44527.29314500023,61476.69692432843,38673.8291103659,12782.981259180704,16061.390561067925,20379.06451073808,114121.60028542875,73967.49165002209,40536.71886486359,31984.13246396259,28882.19225652733,122401.09114336023,52719.5071111379,33106.30574789354,34578.815767641434,103255.23578094771,42586.39178582587,6211.542145229964,24637.64234463658,62119.8147054554,32569.514602227144,34528.50609079691,2348.588193147411,58609.382406643585,40825.48105247924,23678.05114206498,35186.47082542822,89648.55560788135
29,18483.063399545703,13972.057790842502,60631.97768515229,44538.5968087491,62843.18835258248,39440.42940670263,13033.413072082394,16440.252086888362,20317.080332966674,113034.10805708078,73871.89336811626,40812.24926368653,31916.025631724213,28811.41865082861,125701.49206483003,52719.5071111379,35703.14311538049,34694.90747308665,100907.73924427625,42457.653568108115,6321.578165566092,25821.966047199247,62826.189684240184,32703.412318862313,34941.87477780348,2351.084061609348,58645.3483637368,41109.057250723745,23674.858153174853,35225.41205926078,90687.2559300694
30,19445.85407428681,14987.320749461325,63912.03555580622,45369.04266045367,66782.19128326859,41819.9804783999,13464.325623991734,17448.66348420824,20459.702468506075,113464.84388394713,76069.97918380797,42823.87336005535,33229.72685912328,30153.558050427717,129424.50046624125,53213.57324272513,38651.1511361191,35168.356185900426,103255.23578094771,43284.778230148506,6611.2938685184245,28254.735529771515,66226.05616625014,32524.878729768578,35764.5005432564,2430.415095064176,59780.25013794967,41647.50502390534,23839.167278968504,35412.675784882456,91048.82197388692
31,21276.72594661637,16411.758488573483,68600.02426942256,46907.09550444131,71453.76081403719,41953.04127331522,14508.854712351016,19317.425356595802,22108.37275225789,120563.2415656452,84064.43227523523,47610.89550001823,36903.481768406986,34124.44115464562,136321.97842671935,56703.62954849231,41293.92269975849,35527.304178922735,110371.29064941796,45573.86893540158,6985.519759198395,30424.30390946575,68467.30421014759,33194.244461883434,36581.80731016276,2621.1283450276233,62446.29206463104,42533.51140115681,24386.515464771874,35766.33353075819,92486.89902602094
32,23792.598167232314,18515.901775919814,72404.31947848175,47265.29674454098,70877.99295275958,42471.27304005203,15210.910333167469,20051.219321334756,25988.981110782348,131191.97641206262,99332.021690802,52751.608126687635,41117.23858062886,38685.71085885581,137430.98118987586,61782.77947760104,45966.148363751694,37947.54599278904,144943.34442693042,47776.14857627625,7662.1587415951735,34710.703172629444,64685.464463789955,35979.431429444216,38602.98960034618,2731.1615728813854,63947.20965817081,42791.29260263323,24316.443727285478,34939.08877224321,93201.12079524442
33,26081.875728746807,21417.56363978871,77643.4363994681,47394.05786397587,71859.8669109863,43786.14739169003,15259.542526055897,19976.583268345523,31052.364579438214,137574.3439242945,111437.84243576512,54860.74731942224,44427.4909237236,44070.23473341144,139098.88467243634,64881.26233140868,50694.61451321295,40594.40882720249,181540.24496320574,49365.956959518575,8347.827040844773,36517.501125848146,69221.25630799649,37380.93238169063,43725.38601627237,3013.536590118614,67686.2995312241,43777.957432158495,24438.252297089584,35530.15680249082,93873.88282867064
34,27715.925221336212,22566.68014722098,79676.57102026779,49272.118875350956,74071.77562600149,45015.98203602677,15536.194264838727,20204.954073802037,36846.9308095125,144425.65027861323,118665.68801614763,55502.60002053511,46546.23344130487,46054.0162926044,138837.97583688557,70657.53554637799,52396.186916824816,41381.4712875066,195054.87973677836,49839.7525519665,8825.531740026969,38510.46769744125,71501.67393009366,41909.66773952648,44883.003036096685,3084.554007212485,68603.05417238164,44036.90980747163,24328.2745631481,35625.46861731262,94973.04564186314
35,28846.610340704832,23031.090028896047,82898.97926366355,49675.84350827172,75176.2407696668,43225.91296078883,15636.185253513084,20238.726355121133,39392.350745290336,152711.2611878022,121612.3266033993,56966.96155134724,48934.96862319769,47779.87529830339,140677.0312913193,72787.87829965644,53762.11976295543,44833.53142975682,203269.46070509625,50549.0511609625,8999.50514066993,37298.851285135126,77019.21431828268,43261.2172132625,45266.995065178366,3095.383870678316,68742.0684827204,43953.84705130757,24443.359297710093,35764.680028367926,94701.7693343925
36,27203.684580568148,20493.023248846293,79343.48763581764,49696.11824037859,75196.76788165151,41439.235779010116,15688.579248893557,20123.130340247255,37626.71763009849,149831.0636719181,106885.3191089218,56560.12980938821,47289.31456150945,47028.10648574683,139466.1809387603,76142.87812773131,51714.77097990769,40977.70417797373,168253.60692780506,49793.152833602,8761.923132324408,37174.60085983462,80219.89650437463,44036.17961897256,43725.38601627237,3024.350203320191,67826.47548279187,44160.956427211466,24554.74335439368,35685.126259677665,93579.4481274162
37,26137.390527462376,20292.70273684139,75135.16489579574,46921.702767983035,70664.53237825005,42188.97472577907,15002.268517191214,19605.103640392226,34775.14953413934,134617.4081782395,105885.68213066725,53454.09874382421,43454.03423598742,42965.897177738545,137797.2919037478,74395.85748353876,48999.690528538136,40193.77242228614,160394.9937994589,48252.71905106804,8241.981666490303,37443.101521169774,73798.16761635721,43549.10379725873,43337.59013153428,2899.372216713785,66193.20746151156,43292.73358213962,24560.976480427413,35853.30183715582,93022.86181938066
38,26276.13888083055,21544.343630830124,78473.05223150579,48164.931070281935,69759.11335065673,43192.87106112783,15206.202186688735,19936.445409958687,35519.590781563056,143945.2319828461,111539.0191834202,53630.35762360941,42719.94554248026,43479.69465481497,139880.99903946975,68542.98526267185,49338.13516681979,40325.399032810055,186919.24293059343,48468.0324066943,8188.851638540405,38188.71771711283,74864.1649738693,42197.800305343415,44112.2113203303,2895.7109387078913,66144.91657848627,42913.34108324987,24486.929352851814,35992.19180456525,92486.89902602094
39,26371.069634306266,21018.406966547722,79603.42213297379,48360.31513602911,71506.74284824464,45126.959179909296,15396.688131046465,20097.852123552442,35065.12399981403,145723.82840921613,110932.6112852595,54036.532488822595,43896.09278610219,44036.260707845395,141355.29249377924,70657.53554637799,50694.61451321295,39092.87637255971,197784.3895470126,49200.6798437373,8364.062492958827,38232.55874536148,77802.97075197425,41510.62655235378,44498.079338036216,2914.112169000823,66387.36183007061,42823.38441494422,24235.930473927234,35999.31743130697,94337.36417327855
40,27011.639313689004,21367.93614473435,81021.50093232398,48438.580368076684,74003.99538891946,46795.56437853266,15507.632635797274,20558.981186237244,35086.72012821505,146259.34736658123,110991.744646203,55177.34913035699,45080.455780636716,44517.93304552938,146905.3192019931,71188.6500205757,52396.186916824816,40681.41849937279,200522.60464000775,49398.074481723466,8682.147513615493,39040.88913001803,78492.28538946077,41976.16460444842,44883.003036096685,2932.6433333795517,66630.86633648192,42834.06653088098,23653.296031634236,35876.35231265031,95957.04066766537
41,28646.541546172237,22523.057777468654,87553.38150016297,50018.03218685753,78863.28773114514,50228.54672460305,16044.8446394899,22427.117848175567,36614.099923545014,148335.60387836752,109386.23203517265,57592.99378695454,47746.266419928994,47829.531680813896,149411.5448194566,70127.4080573876,55818.62113888776,44219.97484613622,208788.84418274875,51337.21275716995,9436.335153354945,40811.448571060806,80867.45020491276,40956.23057506703,45650.06777095854,3071.111377088788,68430.21474341075,43988.364144967825,24240.793691618434,36658.52497333043,96900.41593491563
42,29867.404422833883,22042.12998084152,92303.18878395991,52225.19028296474,81424.56875787619,46751.89217998444,17173.414832054845,21863.40942938116,37775.201957708836,148567.24976418077,105275.15343668417,60599.26115889099,53488.58722009719,48549.400582980445,156112.01748148352,76142.87812773131,62045.771544828414,48218.366139127604,195054.87973677836,52497.69187487229,10114.239885947702,39437.11482108437,88011.91550528955,43482.67300499931,47173.40217773517,3257.4617653175633,70798.55588543863,45509.47494048129,24753.37172949522,37183.220679902726,98013.41317452364
43,29341.669052139066,20818.838014544228,83753.46088244561,51112.23469436397,81380.1200109543,45811.12879238414,16498.98743939222,21724.953763708774,36876.49531976244,149562.25939511159,102087.509642733,62903.56241649176,54752.807201037715,47768.143950463316,148604.02499806858,85360.60944852153,60019.59763865793,45843.04915627875,220042.9511200782,53132.58672891679,10507.053974747769,36144.25119381953,96507.70999683824,44722.26727900092,48877.33780111563,3321.1603102851345,71594.89995295767,45888.40013022487,25173.589850863184,36687.554259123564,100463.37941203848
44,28705.111832187362,20083.76652936941,82056.2571827714,50117.387307955556,78038.07024866289,43644.8950646207,16162.374825372333,21160.206967932823,36200.816412039276,146902.84649468103,98525.53052096703,58244.141687125695,50120.05001772829,45908.64501858073,139330.1373494195,81105.68167679051,58361.7081379477,43045.311114607954,206024.89457274828,52239.7772769521,10181.754707533091,35279.11130671168,84321.71867858018,45652.464366086104,47552.05349024834,3220.7742648300978,70336.9113317647,45300.18320354386,24731.196094199564,36550.57002378605,98461.06373750894
45,27640.028371418182,19874.65516554925,79457.10697876157,49752.8368009687,78544.53696862275,42058.7108661451,15766.591896493488,20400.97192992902,35195.1241981992,142954.48792034783,94904.09036415609,54676.47112236992,48006.26408777269,43219.33402217651,136846.21710406177,77637.68726487421,55132.1200812169,40192.35258901739,197784.3895470126,51632.12365069719,9659.338488394946,32657.659838571228,80545.010766693,43969.768790165595,47173.40217773517,3123.8653851725876,69106.68562627154,44785.10925227964,24746.96695317616,36436.54947726662,94809.39149623382
46,25956.890228948465,18116.19069767899,73929.27897847856,48524.28301553533,74890.73697071944,42586.660181048916,15249.781864132592,19509.360627730322,34244.33978659541,141811.84335308475,93837.33875608041,50806.054078580775,46877.644250985235,39903.60513016395,127495.95365392382,73322.90383177626,50694.61451321295,39642.20102343378,168253.60692780506,50359.29726897225,9105.587386986386,30150.570009098414,72119.2838023435,43482.67300499931,46793.889048685116,2942.1557585982487,66755.60968223722,44040.72169224198,24471.353564722194,36217.507591228095,93022.86181938066
47,23402.60477295582,16419.34395476175,68400.19289181496,46507.52691655153,69416.5452179221,41064.856849427466,14490.498774741598,17961.63562439724,31560.346512531545,139929.12593489635,92874.42379809411,48203.89416845098,44146.06211307191,35066.55234920652,125317.65177522373,65922.37825648267,48999.690528538136,39131.50975530692,144943.34442693042,48100.40738565866,8388.391701150793,28916.129095751963,66273.75179113599,42219.96214399734,42559.03173113634,2724.132392268219,63852.10050518362,42777.714302858454,24119.1694658233,36229.040505906276,91819.80818578524
48,20855.303449353418,15559.466249901132,63951.52283044544,45162.474401483276,64788.865588059525,39665.42273028797,13783.564488561922,16893.05722308375,28751.115507950417,127772.09074503409,87711.22878342222,46937.82993758555,39888.77170269018,32363.22194907897,124529.95719783341,60758.354663504935,39969.9843844785,36837.69009908144,124921.79878414707,45571.504992971546,7450.751419543105,26622.468531532788,67036.88013106654,39447.239385780296,39003.60723685025,2541.974210115315,61350.065060625006,41848.612285837014,23879.591205780955,35370.332256653106,93261.084077654
49,18895.42289464339,14514.071851590534,66132.96175281292,46623.17768671635,63979.033174862576,40022.78664507998,12949.30901065104,15418.841432697878,25676.41073053212,123477.95509443332,84157.37689972213,41163.44244376212,39967.99334995867,28282.22854543853,128177.09861798213,53182.141454553945,35168.935194287806,34317.43727998874,118815.90239783621,44549.37575108503,7127.222752045528,24986.274254859265,67710.45097189759,34707.449203057884,38476.92130922616,2504.060911070541,60819.89124851788,41655.03465160939,24268.537981025387,35953.40667034713,93099.95511780189
50,16791.233978534496,14521.658514310831,58238.28791591039,45012.19709645765,63037.75467980933,39429.20471346013,12698.164916813796,15520.267346180322,23948.337281567947,122475.84671063001,79677.33221474403,38522.323081090224,37585.265408669235,27820.49232867741,127208.44820297895,53666.87303710636,33675.63368254294,33694.11430638983,113860.15337985531,43641.75409194286,6783.761708426726,24308.351510860368,66297.89330491517,33790.11577510482,37641.22781488822,2455.1363553791566,60130.699625459376,41394.654652391444,24198.37243069438,35897.55252691109,92734.8152618673
51,16681.403432097046,14163.884870463988,58571.975609185385,46405.84331393618,62692.70648623343,39434.62522461722,12630.775769582338,15314.559472611623,21194.575070750037,118900.90474488013,76773.14391425629,37616.785291302964,36092.23133466206,27424.2559183932,126167.701143043,52215.95885773743,32190.031696680835,33431.760995283366,108953.61045524754,42984.770861135046,6544.391440114635,24209.753517171514,65081.01420537828,33140.864948085116,36377.72347023321,2419.73954965555,59628.44795513453,41340.81167612334,24073.191834409387,35844.97397152946,92002.03685881688
