Time_Index,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
33,22547.78217,16958.01032,77273.29394,47885.62704,66839.4902,40789.36483,16523.83469,20569.68567,28479.72237,123403.0489,105612.1155,49239.61318,35836.44812,38318.57757,119665.025,48263.73755,38313.43285,40706.76216,91832.9242,29498.02346,4181.080968,18219.93841,59372.67424,36501.35576,39117.01321,2110.177871,41486.46596,23706.00157,15101.81929,19770.70909,52670.58211
34,23833.9455,18044.25229,82609.61437,47927.63217,67357.02948,42594.07156,17484.78749,20859.07608,33731.27405,127863.249,111461.1889,50105.83527,41477.92671,40254.59567,124628.3796,55963.41564,43016.15818,45924.64671,122776.5747,37791.89948,5554.846033,21756.70407,67539.45455,38212.85557,41142.64623,2381.669551,44050.68669,24826.4219,14575.88136,19361.86471,52965.36956
35,24304.7053,18580.91722,83433.72869,45785.01412,67250.6879,44393.96364,18145.65563,21155.12706,36174.67562,133392.8238,109947.6785,47069.04818,45068.63892,41868.44018,129503.4083,59808.15337,46743.99071,47562.30593,130662.9977,41635.03561,6428.978319,24166.75112,72347.70781,39207.79289,42697.81916,2431.622563,45749.80768,25120.28977,14157.07893,19570.9563,53178.91768
36,24780.51744,19004.31394,87692.66554,45790.33304,67884.11499,45297.83472,18653.65423,22389.74162,37245.86146,135004.7417,103986.7749,51223.96404,47681.04422,39595.30608,133700.5352,66995.9364,49278.43411,49593.89062,137731.1332,42754.96745,6837.692812,26534.26285,78172.26689,37670.13331,39628.99004,2497.569012,45914.72993,25719.14965,13903.84956,19567.11374,53647.47368
37,24787.66091,18710.57627,83698.1583,46565.70372,66800.06732,45292.28901,17169.24134,20644.92232,37574.25823,123075.187,111625.5162,42809.44233,45823.53884,36193.84154,131679.9626,70348.53676,49385.02509,48830.05225,126529.2327,40939.60177,6837.700506,27962.22628,74760.50241,35293.33501,35084.57521,2398.852252,47110.81773,24747.39486,13903.84956,19867.27996,53764.85094
38,24073.97385,18450.16796,82900.60492,43923.41298,65506.25537,44846.00286,17151.5371,20013.06546,37899.95982,110968.7705,114589.6611,44958.5415,45503.82315,36621.44446,132690.2754,71820.97207,51755.21459,46474.57653,119601.6228,39682.26629,7267.708262,29280.6901,75354.69849,35111.54968,35592.15435,2247.091845,47530.92409,24698.16061,14157.07893,20076.7147,53869.19834
39,23609.43081,18637.92955,85900.24112,43323.52591,65144.55821,44837.81828,17496.38493,20295.17836,38197.57616,122909.8657,112635.237,48021.30737,46543.87167,37829.35657,136718.2659,70441.95701,51765.87576,45568.87946,131633.6722,41636.00633,7298.702093,29627.51753,76240.99639,36485.42281,36105.30783,2202.623482,48869.33557,24668.54185,14234.99566,20281.98308,53732.24446
40,23607.19292,18615.59659,90005.78833,44549.96454,65491.77318,45091.69888,17496.37146,20577.88414,38074.53746,131468.6169,111502.7083,52009.75961,46543.85751,38660.65717,138753.1448,69287.92449,51777.72323,44907.03797,132869.9346,41638.55341,7144.204534,29173.22132,77250.97515,37506.78541,37636.93676,2193.669798,49492.11966,24941.25196,14098.64138,20588.95043,53730.58267
41,24084.23137,18700.51415,91772.69455,46401.6272,66736.11442,45518.32609,17819.62822,22122.15407,38069.31129,133971.6571,105270.9456,55616.47442,46739.82343,40349.14107,138756.1246,67579.33181,51677.04607,45749.51822,133007.2417,42548.19528,6736.230879,28916.6318,77234.63474,39878.76401,40142.33343,2201.48899,50693.89667,25585.51326,13952.54751,21351.24119,53773.51216
42,24544.69462,18794.1391,92423.13855,51320.31856,68984.86294,45750.90569,18310.9613,24240.08851,37737.26524,137188.2626,95852.78368,57251.1717,48060.13178,42704.66251,137741.5685,65195.00819,50805.52385,50103.22372,132869.9241,43594.56391,6735.530361,28718.44564,77250.97619,41509.03337,40654.19233,2296.471664,48701.16056,26818.71672,14001.24547,21405.41813,54321.12128
