Time_Index,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
11,29114.47333,21967.47708,96933.04559,58562.00965,83667.58273,51308.28543,20544.49044,26357.72538,43327.33343,123840.3321,109289.8602,61550.46629,54491.5472,47017.35533,149950.574,76424.55707,55371.92363,44978.46698,105909.3178,44572.40677,7858.236538,30976.08925,85144.71875,45852.14734,50930.42168,3076.916265,52449.42456,30871.0343,16235.35425,23555.39263,65970.90341
12,29452.60082,22140.37643,101374.1877,57268.47861,85183.48791,50984.93807,20996.92033,27627.53226,44322.397,124704.6192,108457.8509,61732.08862,56540.93858,44743.41056,147714.1658,77748.18149,56659.48534,50136.6631,116918.8065,47036.24152,7787.932254,32379.30837,93393.17878,43876.74069,49032.66267,3126.334492,52869.97363,31158.96203,16254.11755,23640.77498,65797.82509
13,29123.6715,21680.39414,93201.31855,57268.96466,83947.67232,50145.38728,20174.65697,25992.87081,43658.63638,119783.5466,103450.8504,55516.52152,52388.40441,42807.3545,137232.6389,83911.65369,55135.4028,46629.05383,122281.9766,47075.38875,7474.016157,32416.40756,87938.44137,41668.70355,43812.87027,3074.672912,52254.24697,30748.43584,16936.97925,23987.3362,65835.87098
14,28784.46883,21049.64129,81136.0209,54624.37501,83116.52934,49754.20737,20295.21259,24894.80863,43600.27606,124960.6988,99213.39133,54000.31364,49652.24694,41540.75478,138734.0182,81207.42526,56681.05634,41646.80464,124790.3298,44973.24337,7552.723031,30744.82608,85304.77917,41160.81723,43194.51323,2838.788737,51905.11724,30548.53451,17287.43849,23642.77483,65071.39002
15,28283.24933,20875.78241,84550.15641,53500.88101,83402.16198,49365.50069,19610.46601,25056.42088,42875.66821,125410.7961,94270.2185,54849.48988,50256.98138,37853.79292,144742.9847,76783.12275,56745.92323,40646.37053,130325.1837,45385.6704,7788.470502,30444.90791,86642.66852,41371.51679,43160.30852,2810.847368,52599.80232,30380.18424,17417.26129,23642.59453,64690.96411
16,27953.44007,20834.92497,88678.64423,52892.35488,83801.51183,49489.11767,20173.56934,25623.64419,41879.03526,127292.6043,93351.67231,57454.86107,50208.44768,37364.02646,151494.1082,76502.40115,58811.48911,39645.65619,127643.9524,47035.38437,7860.268386,29297.88378,87837.29258,41986.87127,45050.87856,2752.294908,54027.99355,29892.85737,17330.75025,24160.24593,64935.72559
17,28785.28038,21361.23585,93299.9794,54058.16624,84123.36369,50706.2029,21145.44391,27178.83362,42020.58476,132059.9997,99273.22519,61549.10174,51720.50598,41435.86465,152921.6829,73287.11708,59682.10787,42311.20517,130325.914,47458.97833,7928.58978,30830.64894,89052.20334,45181.86089,48763.2115,2811.511651,55348.51238,31948.31517,17301.54829,25098.93562,64026.36275
18,29755.48939,22015.21509,101119.0789,57847.55806,86011.20694,52691.0967,22077.05927,30376.88399,44297.70691,139297.9056,105118.8663,64684.50289,55503.87615,48228.49982,159597.2033,76036.21315,63088.8368,49678.33715,131553.7943,51557.21261,8439.6137,32710.80702,91477.10994,48111.80873,51543.72628,2905.192356,57062.87706,32484.28788,17675.76098,26315.03734,63988.38836
19,30471.63269,22834.73176,113888.0914,63829.50069,87202.27472,54167.85961,22954.49986,29633.90203,46169.35631,143667.5132,109287.9602,66922.04424,58279.42121,51478.28205,167795.9354,88172.25639,62206.86407,53778.74863,139711.5376,52805.97752,8649.682045,33764.88737,89200.89291,50376.44522,50042.33836,2997.823512,58290.66454,32856.31438,16966.0751,26146.97694,64409.61625
20,30788.87019,23213.1378,113380.4291,68380.1715,86877.00208,54862.54098,22558.52779,29601.74919,46026.05838,142868.8344,107681.7561,73856.97947,57047.4707,52445.39008,159753.6108,85518.91145,65737.08784,61653.64709,145075.9917,54049.00741,9232.555415,34701.95991,85444.80908,48797.31103,49367.38952,3027.694856,61503.98743,32823.71148,17798.18292,26642.49637,65513.46616
21,30788.87019,22865.32856,109494.6326,65735.36788,86973.20146,53927.98718,22095.1492,28538.54098,44892.94571,142071.9289,107502.3232,75954.39217,55003.06088,53047.06024,155018.2881,82227.40491,63669.37989,62984.5782,143733.7101,54047.23096,9220.735164,34833.39024,86626.01037,46500.93408,47217.02308,3279.276334,60009.33612,32306.45911,17305.42125,25980.17528,67270.15923
22,30453.36031,22860.35154,109543.3588,65151.6217,85746.1142,53192.13371,21123.12456,26901.24044,43597.9404,143544.4236,104578.0789,72556.39811,54302.35709,51292.54182,153667.1103,78003.16323,61460.42566,60362.68786,146413.4898,53095.5098,8937.266137,33412.48033,88316.66778,43920.74207,45046.36512,3310.310319,57323.11791,31388.30075,17043.46497,25625.41135,67463.92332
23,29259.55168,22378.964,106725.3488,63586.06123,84711.27483,55646.9387,19955.61665,24349.16427,41051.7275,143571.9082,98442.47056,68833.36966,52387.92505,45787.20712,149886.7861,71826.70575,55581.53723,54728.72947,150483.1334,51123.10045,8650.238179,31657.82251,80979.56594,38811.53845,41341.29204,3226.792023,53158.28929,31723.98077,16854.80242,25703.28235,66902.36067
24,27290.4099,21273.62861,100692.1272,59945.20239,82667.30066,53622.57035,18374.792,22717.07413,37794.25077,128778.989,86853.10323,64756.18957,49113.89849,37858.48959,144579.4003,65656.12214,52275.82651,47675.0613,154182.4547,45502.06713,8075.742943,28300.92906,74499.69377,35298.01387,38552.78553,2879.130102,50579.47081,31780.22014,17727.12124,25632.30022,67098.08292
25,24573.62605,19714.84064,88981.11805,56337.18149,79590.86323,51560.37618,17426.97639,20293.46783,31378.25306,128753.0706,100439.6078,58323.87308,48412.2599,33845.22606,147119.3886,70714.04116,51702.92233,39592.34514,122074.59,44015.96345,8288.507115,29476.44632,73598.89971,30602.23098,34428.88139,2413.525221,45383.81294,27962.1795,17025.68734,25014.71168,66326.35241
26,23562.94431,19070.80096,86276.75562,56047.48642,79425.4443,50077.22703,16837.02386,19426.06314,31394.66808,128325.4902,93374.10255,54535.15155,45613.33229,32586.98592,143983.0257,68940.21733,49147.98672,36860.98181,116160.2505,38198.05573,7255.913249,27200.88667,68734.90602,28483.21925,32869.95722,2297.120012,43742.40669,27569.74764,16702.08706,24894.95548,65248.3605
27,22839.80331,18757.97816,84654.55852,55463.32178,79458.91715,49322.90036,16726.56461,18732.02569,30103.83998,125268.0942,90026.55241,53146.32755,43277.14031,31124.93607,140685.713,64812.88596,48789.44885,34338.48703,109097.2077,35341.24456,6513.165645,25282.98616,65193.77994,28069.75442,32556.2061,2233.942911,41798.09869,27570.63335,17145.53929,24494.83904,64237.56244
28,22407.61833,18521.48455,83064.14985,54799.17543,79188.26087,49051.45741,16313.55964,18386.35174,29249.76756,121991.3472,87073.53905,50835.21625,40015.7875,30606.38261,135997.9823,60067.87491,48465.69965,33122.2791,104401.8232,32455.73954,5124.545924,23978.55022,62849.64286,27215.71952,31937.97444,2127.662497,41222.95695,27641.74442,17205.46527,24580.79489,63514.88355
29,22407.62292,18411.14349,80279.13388,54068.59048,78969.39825,49051.45743,16424.17176,18045.05179,28530.19123,120031.048,87633.09302,50465.5348,39048.50662,30606.66184,133926.1564,59389.48457,45006.73449,32461.33915,92988.62657,30043.41502,4768.420991,22717.1988,61077.45017,27646.0306,31931.64196,2064.725169,41211.41185,27492.48617,16941.79097,24472.21985,63247.57068
30,22686.1728,18456.9549,81426.7481,54068.6482,79590.23685,49335.35941,17626.17922,19994.53481,28836.84947,122450.4101,92507.21466,54174.46394,38616.37053,35065.94511,137196.8604,58028.64223,43787.76387,31621.07455,91017.80878,29544.69518,4642.50145,21377.12319,61078.93493,29836.43182,34605.0609,2061.61641,42655.77371,27879.49633,17181.49488,25021.82476,63298.52787
31,23880.42373,18968.43327,88756.52732,55565.35255,81908.42691,50147.24827,19231.85371,25619.79364,29422.35617,131226.6715,97466.59801,63448.41935,40325.78386,39622.95386,140943.4229,58030.63716,42133.17956,33882.4597,89514.58709,31468.87962,4823.793546,20812.01878,63993.0156,35929.80261,40403.58939,2061.647321,44492.7019,29237.79195,17792.73984,24957.82517,63250.27836
32,25590.09452,19793.08123,93541.52479,59740.05556,83389.33479,49608.98678,19928.94013,26323.55245,31347.78525,145265.6441,113718.5469,61478.28006,40948.72891,43477.10589,139669.0866,59388.30547,44687.11306,40309.19417,93864.57302,35329.02258,4769.195172,20445.32702,66428.33788,40064.22545,43186.71615,2263.153126,47045.3092,30068.80619,18655.6739,25147.03828,63695.88612
33,27746.50034,20867.92552,95089.77247,58926.35278,82250.30397,50193.94441,20333.64441,25312.325,35046.13538,151855.4114,129962.5203,60592.52007,44099.06093,47153.48132,147255.5319,59391.64216,47147.15041,50092.2965,113006.3366,36299.22054,5145.089819,22420.80944,73061.9053,44917.27267,48136.00788,2596.709981,51051.77232,29171.76402,18583.76273,24329.13279,64814.54864
34,29329.20727,22204.61634,101656.459,58978.04281,82887.16944,52414.75246,21516.15881,25668.43857,41508.50845,157343.9754,137160.1825,61658.46222,51041.26422,49535.87647,153363.2599,68866.59269,52934.15726,56513.24001,151084.4945,46505.36996,6835.596342,26773.02771,83111.65525,47023.38358,50628.67996,2930.798005,54207.21132,30550.51349,17936.56218,23826.0234,65177.30362
35,29908.50757,22865.01714,102670.5848,56341.4131,82756.30926,54629.63576,22329.39969,26032.74839,44515.27168,164148.4738,135297.7102,57921.49983,55459.86721,51521.81624,159362.2971,73597.79047,57521.49564,58528.4853,160789.2467,51234.59685,7911.272503,29738.74605,89028.52103,48247.71813,52542.42057,2992.268408,56298.0893,30912.13687,17421.19878,24083.32409,65440.08834
36,30494.0251,23386.03411,107911.4813,56347.95838,83535.78215,55741.90743,22954.52473,27552.02124,45833.43496,166132.0427,127962.4338,63034.3918,58674.60043,48724.57811,164527.1324,82442.82111,60640.29172,61028.48131,169487.0433,52612.74523,8414.222049,32652.12195,96196.01667,46355.52884,48766.02839,3073.419767,56501.03676,31649.07257,17109.58371,24078.59557,66016.67672
37,30502.8156,23024.57097,102995.9825,57302.102,82201.79158,55735.08307,21127.85892,25404.90856,46237.54837,151451.9562,137362.3977,52679.78008,56388.82025,44538.85659,162040.6876,86568.4121,60771.4588,60088.52893,155702.3822,50378.82067,8414.231517,34409.32305,91997.62041,43430.72522,43173.83282,2951.942427,57972.89996,30453.26562,17109.58371,24447.96947,66161.11701
38,29624.57764,22704.12175,102014.5416,54050.59282,80609.67251,55185.89918,21106.07271,24627.36794,46638.34518,136554.2298,141009.9693,55324.38522,55995.38947,45065.04957,163283.9426,88380.33872,63688.12986,57189.96411,147177.5114,48831.58825,8943.383798,36031.77783,92728.81702,43207.02664,43798.44169,2765.191457,58489.86793,30392.6797,17421.19878,24705.69243,66289.52323
39,29052.92746,22935.17449,105705.7874,53312.39308,80164.58082,55175.82752,21530.43021,24974.52605,47004.58128,151248.5176,138604.9243,59093.31619,57275.23626,46551.46333,168240.6447,86683.37174,63701.24912,56075.44545,161983.7243,51235.79139,8981.523706,36458.57135,93819.46375,44897.66615,44429.91015,2710.470268,60136.86959,30356.23192,17517.08035,24958.28841,66120.99265
40,29050.17359,22907.69234,110757.9281,54821.60492,80591.85125,55488.24397,21530.41363,25322.41375,46853.17422,161780.6131,137211.2747,64001.36393,57275.21884,47574.43234,170744.6945,85263.26029,63715.8282,55261.00681,163505.0248,51238.92573,8791.404494,35899.53056,95062.30775,46154.51871,46314.67834,2699.452182,60903.24558,30691.81929,17349.28761,25336.03153,66118.9477
41,29637.20018,23012.18888,112932.2202,57100.19526,82123.0934,56013.23628,21928.20193,27222.73751,46846.74309,164860.7655,129542.6887,68439.65914,57516.36754,49652.22068,170748.3614,83160.72679,63591.93846,56297.73311,163673.9901,52358.29874,8289.366596,35583.78061,95042.19983,49073.39137,49397.73054,2709.074203,62382.10971,31484.62439,17169.50968,26274.07948,66171.77521
42,30203.82991,23127.40042,113732.6335,63152.96225,84890.32351,56299.44047,22532.81898,29828.99244,46438.139,168819.006,117953.033,70451.25959,59141.09213,52550.84176,169499.8847,80226.66278,62519.47415,61655.24854,163505.0119,53645.92283,8288.504564,35339.89976,95062.30903,51079.54298,50027.60593,2825.956509,59929.91938,33002.16079,17229.43566,26340.74769,66845.64355
43,30494.03267,22934.97209,114253.8738,68690.09653,87128.47126,56012.57285,22433.49009,30175.22013,44228.47288,169923.8024,116963.1062,69890.39723,56812.84259,54025.70922,164529.874,80229.16508,56124.31562,63106.73227,145727.7226,53621.5266,8037.734737,34036.50803,91588.24946,50226.31636,47563.72397,2976.744672,58598.52304,31882.34183,17481.12476,26647.46601,66808.33435
44,30494.05724,22573.19273,112197.0811,68063.45109,88184.4147,55183.41458,21331.53237,29136.49917,43588.58335,158315.3133,122254.9415,71189.88117,56339.02987,52581.42245,163284.4134,78379.69703,51537.0161,63777.94224,145869.21,50757.26496,7019.969072,32396.11875,87903.4761,51013.91182,46295.3859,3074.012293,58823.21942,31642.78243,17409.21359,25966.87364,67045.07344
45,30463.71544,22564.03738,108501.861,67233.79295,86593.35276,54031.05151,21930.87731,28039.82764,42261.16991,161399.2299,122254.9382,76682.76497,57539.28502,48057.19528,165770.9446,83832.98999,57583.18184,62155.78011,148708.3001,53703.26005,8413.279947,31226.23007,87920.38689,51014.49371,47545.85486,3292.913148,60066.36746,30755.95267,17409.21359,26271.88332,67043.47043
46,30201.82116,22500.60641,106248.2819,66167.22966,86312.02169,55173.54652,21886.1828,26378.81497,41359.04638,153521.4176,119334.5235,72356.12404,58864.21257,45905.83076,165662.6771,86568.41059,65425.62134,58670.64069,148708.441,55091.20769,8910.698859,33664.42201,89131.02202,47803.23938,45246.36443,3304.2556,58590.00937,30422.68035,17013.70214,25712.68707,66870.94195
47,28738.63747,21793.31752,103593.4052,63270.62147,84956.8364,56857.8397,20221.12316,23720.16973,40343.23035,151776.1918,113872.3055,68789.62335,59371.89851,41468.01039,162051.0884,85181.38605,61689.13605,52817.92721,142766.023,55091.20341,9292.443282,33906.13652,84330.275,42085.18063,40700.08698,3088.187618,55223.88148,30426.89258,16726.05745,25457.21281,67103.02208
48,26440.71612,20742.59469,96001.47845,58482.25796,82293.46273,55012.20114,18564.66796,22253.00011,37640.23713,158137.5398,111911.7768,65820.44054,56123.4659,37073.39712,153393.3412,79507.23956,58345.33032,46490.34379,136814.0819,50757.8087,9180.562436,31582.5281,77159.60076,38328.23446,38315.1799,2748.755997,51637.07584,28627.58715,16272.76989,25213.72367,67602.29287
49,24182.11288,19563.3359,89065.07271,56443.28213,80099.32348,52090.33267,17451.44175,20580.66648,31749.27189,132714.097,104984.8009,58495.44428,50259.34123,34093.07103,147948.0118,70980.42331,52294.90809,39948.02781,135909.6961,44145.06347,8432.636405,30453.95555,72667.03347,30577.5974,35321.22616,2334.884947,45672.85425,27966.17535,17529.79329,25072.53812,66516.07842
50,23165.01739,18910.4895,86405.18638,56154.98915,79927.50229,50527.59482,16848.59289,19699.19123,31765.67309,132241.0029,96586.79813,54658.69838,47177.05717,32879.71244,144723.0315,69366.6078,49716.73222,37271.13825,129697.0587,38158.45111,7336.335527,28196.61787,67639.78415,28487.22583,33748.75669,2217.266742,44010.49221,27585.16295,17327.81143,24952.63904,65598.83974
51,22437.28736,18593.3891,84809.66803,55573.6518,79962.27065,49732.7895,16735.71901,18993.8955,30475.93227,128858.1623,92607.92692,53252.27018,44604.35494,31469.81405,141332.5538,65611.58361,49354.93301,34798.95162,122277.7817,35218.79964,6547.763293,26294.07532,63979.80331,28079.34931,33432.27944,2153.431307,42041.36129,27586.02288,17604.60139,24552.0452,64738.77477
52,22002.35975,18353.66163,83245.41532,54912.71983,79681.13906,49446.7804,16313.68578,18642.61421,29622.57925,125232.622,89097.99895,50911.86413,41012.8309,30969.75744,136512.3719,61294.59772,49028.23892,33606.99949,117345.579,32249.62225,5073.471153,25000.0849,61556.98735,27236.85738,32808.67604,2046.043402,41458.87673,27655.06468,17642.00543,24638.10361,64123.86382
53,22002.36437,18241.81176,80506.20187,54185.67083,79453.80574,49446.78041,16426.71588,18295.7779,28903.60902,123063.6587,89763.08031,50537.49673,39947.62492,30970.02671,134382.0069,60677.40179,45537.81025,32959.24119,105356.7421,29767.34642,4695.374702,23748.83399,59725.31258,27661.35245,32802.28854,1982.450239,41447.18424,27510.14973,17477.42762,24529.39903,63896.41341
54,22282.68191,18288.24959,81634.94237,54185.72828,80098.67286,49745.91713,17654.99914,20276.88433,29210.00896,125740.5498,95556.42215,54293.43883,39471.74045,35270.24691,137745.1241,59439.31465,44307.7516,32135.73466,103286.5234,29254.16496,4561.686417,22419.4893,59726.84717,29822.14864,35498.93647,1979.309086,42909.98622,27885.8982,17627.04381,25079.65968,63939.77172
55,23484.51152,18806.72202,88844.17562,55675.18875,82506.58456,50601.37354,19295.77356,25993.39295,29795.02248,135451.0004,101451.1054,63684.94731,41354.21052,39664.70672,141597.5452,59441.12963,42638.11683,34352.0192,101707.4846,31234.14589,4754.163528,21858.91007,62738.73638,35833.1626,41347.84763,1979.340319,44770.36642,29204.66852,18008.56511,25015.58373,63898.71731
56,25205.03183,19642.64636,93550.47874,59829.68669,84044.80849,50034.22789,20008.09824,26708.56774,31718.82975,150984.3517,120768.0413,61689.8353,42040.22098,43381.38078,140287.2027,60676.32905,45215.28147,40650.58015,106276.8681,35206.22325,4696.196647,21495.15467,65255.79809,39911.70539,44155.15661,2182.945906,47355.56278,30011.50092,18547.1834,25205.0226,64277.87477
57,27375.12212,20732.18827,95073.26386,59019.92214,82861.69339,50650.57549,20421.64933,25680.93673,35414.0647,158275.5668,140075.4976,60792.84776,45509.48475,46926.61953,148088.0019,60679.36476,47697.69586,50238.57023,126384.0729,36204.55451,5095.282527,23454.81803,72112.01532,44699.15976,49147.4521,2519.978576,51413.17631,29140.56194,18502.29854,24386.14124,65229.71914
58,28967.87286,22087.15725,101531.9542,59071.36199,83523.20767,52990.55646,21630.01342,26042.82698,41870.99441,164348.361,148630.581,61872.30138,53154.49939,49224.03442,154368.3028,69299.62449,53537.3426,56531.4557,166382.7549,46706.65648,6890.086706,27772.18507,82499.0762,46776.80488,51661.78269,2857.547949,54608.9007,30479.19093,18098.33482,23882.43158,65538.37906
59,29550.84938,22756.58849,102529.4017,56447.49326,83387.28276,55324.29475,22461.03169,26413.04643,44875.22501,171877.1644,146416.8615,58087.9707,58020.43072,51139.13552,160536.8419,73604.04313,58166.40842,58506.50934,176576.9797,51573.01901,8032.127889,30714.15486,88614.53633,47984.59156,53592.15155,2919.658902,56726.47286,30830.29135,17776.66001,24140.03926,65761.97658
60,30140.08259,23284.72994,107684.1061,56454.00686,84196.92384,56496.25311,23099.82192,27956.96407,46192.27797,174071.8743,137698.2109,63265.67171,61560.61551,48441.67515,165847.6089,81651.2051,61313.57376,60956.64593,185713.4616,52991.13021,8566.10746,33604.20134,96022.6026,46117.97673,49782.94679,3001.655895,56932.01135,31545.78283,17582.15896,24135.3051,66252.58245
61,30148.92887,22918.32409,102849.4479,57403.53254,82811.30341,56489.06254,21233.22532,25775.02213,46596.05099,157829.1659,148870.9325,52779.80893,59043.42865,44405.25872,163290.9099,85404.6459,61445.93397,60035.43977,171233.5522,50692.42747,8566.117512,35347.33132,91683.2909,43232.70419,44142.16134,2878.912705,58422.66578,30384.77289,17582.15896,24505.11971,66375.4834
62,29265.11764,22593.49298,101884.1478,54167.76028,81157.56405,55910.40836,21210.96287,24984.86868,46996.51021,141345.6508,153206.4067,55457.93607,58610.16791,44912.68234,164569.2929,87053.12713,64389.13571,57194.68336,162278.7178,49100.32923,9127.916424,36956.79398,92439.02947,43012.02908,44772.19737,2690.215705,58946.23387,30325.94997,17776.66001,24763.15017,66484.74131
63,28689.83979,22827.70519,105514.6872,53433.13334,80695.24584,55899.79624,21644.59679,25337.6582,47362.43783,157604.0723,150347.7896,59274.64055,60019.58321,46346.07558,169666.0459,85509.23557,64402.3743,56102.39243,177831.7024,51574.24819,9168.409415,37380.16987,93566.28279,44679.81823,45409.15257,2634.924296,60614.26275,30290.56279,17836.50648,25016.04753,66341.34249
64,28687.06845,22799.84724,110483.7401,54935.04077,81139.05305,56228.97757,21644.57985,25691.18914,47211.1583,169257.2567,148691.3089,64244.9008,60019.56402,47332.55519,172240.8472,84217.2257,64417.08599,55304.1968,179429.7318,51577.47342,8966.56059,36825.6057,94850.84175,45919.68341,47310.29727,2623.791397,61390.42304,30616.38484,17731.77515,25394.24134,66339.60249
65,29277.82028,22905.77268,112622.2736,57202.60301,82729.55935,56782.142,22051.06377,27622.33888,47204.73258,172665.276,139576.4892,68739.45413,60285.12601,49336.22862,172244.6177,82304.35188,64292.06933,56320.24683,179607.2191,52729.30541,8433.548913,36512.38418,94830.05892,48799.10516,50420.13771,2633.513683,62888.16779,31386.11995,17619.56301,26333.4085,66384.55221
66,29848.04582,23022.55965,113409.5233,63226.07531,85603.89044,57083.70447,22668.89771,30270.87102,46796.47267,177044.8515,125801.1175,70776.55285,62074.33367,52131.4556,170960.8654,79634.956,63209.84965,61570.91303,179429.7183,54054.26735,8432.633696,36270.45625,94850.84307,50778.14201,51055.48601,2751.613957,60404.67042,32859.49727,17656.96705,26400.15626,66957.93138
67,30140.0902,22827.50002,113922.1913,68736.41052,87928.66193,56781.44297,22567.3975,30622.71502,44588.66778,178267.2479,124624.4984,70208.58122,59510.37795,53553.7144,165850.4278,79637.23259,56756.51934,62993.44866,160755.807,54029.1637,8166.392349,34977.50169,91260.17977,49936.44744,48570.19569,2903.973402,59056.27617,31772.26414,17814.06406,26707.24053,66926.18583
68,30140.11493,22460.77362,111899.2247,68112.79796,89025.47389,55907.79044,21441.35106,29567.14451,43949.31724,165423.093,130914.3314,71524.53691,58988.59761,52160.94548,164569.777,77954.59636,52127.49274,63651.27215,160904.4304,51081.8457,7085.834514,33350.24813,87451.73027,50713.39791,47290.8372,3002.254595,59283.84125,31539.67573,17769.1792,26025.83613,67127.62171
69,30109.58058,22451.49308,108264.7764,67287.15527,87372.83258,54693.5893,22053.79764,28452.68339,42623.0219,168835.2772,130914.3274,77087.04639,60310.3636,47798.09793,167126.5647,82915.97337,58228.65573,62061.4621,163886.714,54113.2672,8565.107234,32189.72756,87469.20865,50713.97194,48552.17132,3223.436497,60542.86052,30678.65199,17769.1792,26331.20972,67126.25775
