Time_Index,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
16,28083.17294,20931.62057,89090.20483,53137.8301,84190.43749,49718.79835,20267.19556,25742.5644,42073.39729,127883.3736,93784.92059,57721.51103,50441.46679,37537.43417,152197.1975,76857.45139,59084.43523,39829.65303,128236.3523,47253.67719,7896.748159,29433.85625,88244.94845,42181.73377,45259.96122,2765.068402,54278.73931,30031.59114,17411.18285,24272.37445,65237.0945
17,28918.87384,21460.37407,93732.98778,54309.05203,84513.78308,50941.53211,21243.58063,27304.97151,42215.60373,132672.8946,99733.9556,61834.75321,51960.54261,41628.16991,153631.3976,73627.24508,59959.09457,42507.57291,130930.761,47679.23707,7965.386635,30973.73503,89465.49765,45391.55144,48989.52322,2824.559972,55605.3867,32096.58839,17381.84537,25215.42063,64323.51128
18,29893.58563,22117.38845,101588.376,58116.03054,86410.38788,52935.63788,22179.51965,30517.86414,44503.29408,139944.3919,105606.7266,64984.70586,55761.47153,48452.32993,160337.8993,76389.09981,63381.63424,49908.896,132164.3399,51796.49138,8478.782234,32862.61898,91901.65832,48335.09727,51782.94246,2918.675452,57327.70781,32635.04856,17757.79479,26437.16633,64285.36065
19,30613.05257,22940.70852,114416.65,64125.73557,87606.98344,54419.25449,23061.03247,29771.43398,46383.62986,144334.279,109795.1693,67232.63172,58549.89798,51717.19451,168574.682,88581.46683,62495.56825,54028.33763,140359.9436,53051.05186,8689.825513,33921.59136,89614.87728,50610.24402,50274.58656,3011.736512,58561.19349,33008.80165,17044.81523,26268.32595,64708.54347
20,30931.76238,23320.87076,113906.6316,68697.5262,87280.2012,55117.1599,22663.22268,29739.13191,46239.66689,143531.8936,108181.5108,74199.75222,57312.22996,52688.79092,160495.0327,85915.80763,66042.1759,61939.78377,145749.2943,54299.85069,9275.404018,34863.01289,85841.36134,49023.78101,49596.50526,3041.74649,61789.42953,32976.04744,17880.78489,26766.1451,65817.51638
21,30931.76238,22971.44733,110002.8009,66040.44796,87376.84705,54178.26881,22197.69354,28670.98932,45101.29539,142731.2896,108001.2452,76306.89909,55258.33195,53293.25345,155737.7332,82609.0251,63964.87165,63276.89177,144400.7832,54298.066,9263.528909,34995.05319,87028.04463,46716.7465,47436.15889,3294.495568,60287.84149,32456.39449,17385.73629,26100.75016,67582.36233
22,30594.69539,22966.44721,110051.7532,65453.99259,86144.06484,53439.00021,21221.1577,27026.09001,43800.27992,144210.6181,105063.4293,72893.13482,54554.37618,51530.59225,154380.2846,78365.17856,61745.66558,60642.83315,147092.9998,53341.92786,8978.744293,33567.54879,88726.54844,44124.57973,45255.42684,3325.673582,57589.15645,31533.97492,17122.56427,25744.33976,67777.02568
23,29395.34625,22482.82553,107220.6648,63881.1663,85104.42274,55905.19803,20048.23135,24462.16957,41242.24997,144238.2303,98899.34542,69152.82767,52631.05919,45999.70711,150582.4157,72160.05594,55839.49304,54982.72736,151181.5307,51360.3645,8690.384229,31804.74754,81355.39486,38991.66412,41533.15838,3241.767675,53404.99872,31871.21285,16933.02613,25822.57216,67212.85681
24,27417.06563,21372.36024,101159.4427,60223.41011,83050.96242,53871.43452,18460.07003,22822.50485,37969.65518,129376.6567,87256.19143,65056.72525,49341.83777,38034.19213,145250.3982,65960.83444,52518.4404,47896.32288,154898.0207,45713.24378,8113.222741,28432.27463,74845.44938,35461.83316,38731.71032,2892.492243,50814.21185,31927.71322,17809.39341,25751.26059,67409.48741
25,24687.67308,19806.33789,89394.08244,56598.64427,79960.24714,51799.66964,17507.85558,20387.6505,31523.8806,129350.6179,100905.7514,58594.55616,48636.94285,34002.30291,147802.1746,71042.22743,51942.87735,39776.09456,122641.1424,44220.24304,8326.974359,29613.24751,73940.47471,30744.25697,34588.667,2424.726474,45594.44076,28091.95292,17104.70413,25130.80581,66634.17527
26,23672.30074,19159.3092,86677.16897,56307.60471,79794.06049,50309.63714,16915.16506,19516.22016,31540.3718,128921.0532,93807.45494,54788.25105,45825.02532,32738.22323,144651.2558,69260.17122,49376.0842,37032.05488,116699.3542,38375.3342,7289.588189,27327.12691,69053.90706,28615.41084,33022.5078,2307.781024,43945.41669,27697.69978,16779.60202,25010.49382,65551.18036
27,22945.80361,18845.03457,85047.4432,55720.72895,79827.68869,49551.80962,16804.19316,18818.96166,30243.55293,125849.4677,90444.3687,53392.98146,43477.99099,31269.38795,141338.6402,65113.68477,49015.88234,34497.85312,109603.5316,35505.26448,6543.393468,25400.32536,65496.34649,28200.02711,32707.30056,2244.310716,41992.08509,27698.5896,17225.11232,24608.52042,64535.69115
28,22511.61285,18607.44339,83449.6534,55053.50026,79555.77628,49279.1069,16389.27142,18471.68342,29385.51673,122557.5132,87477.6503,51071.14422,40201.50213,30748.42787,136629.1536,60346.65196,48690.63061,33276.00072,104886.3556,32606.36773,5148.329116,24089.83549,63141.3302,27342.0286,32086.19967,2137.537051,41414.2741,27770.0307,17285.31641,24694.8752,63809.65828
29,22511.61746,18496.59024,80651.71207,54319.52465,79335.89791,49279.10691,16500.3969,18128.79949,28662.60081,120588.1162,88039.80118,50699.74706,39229.73207,30748.7084,134547.7123,59665.11319,45215.61227,32611.99333,93420.18995,30182.84753,4790.551395,22822.63009,61360.91269,27774.33677,32079.8378,2074.307629,41402.67542,27620.07974,17020.4184,24585.79626,63541.10481
30,22791.4601,18542.61425,81804.65241,54319.58264,79959.61785,49564.32649,17707.98292,20087.33012,28970.68227,123018.7066,92936.54379,54425.88947,38795.59042,35228.68736,137833.5957,58297.95513,43990.98437,31767.82903,91440.22552,29681.81311,4664.047458,21476.33514,61362.40434,29974.90372,34765.66417,2071.184442,42853.74061,28008.88602,17261.23478,25137.9519,63592.29849
31,23991.25359,19056.46642,89168.44938,55823.23324,82288.56671,50379.98335,19321.1094,25738.69597,29558.90632,131835.6989,97918.94381,63742.88562,40512.9372,39806.84534,141597.5461,58299.95932,42328.72108,34039.70935,89930.02733,31614.92776,4846.180936,20908.60807,64290.00937,36096.55404,40591.10382,2071.215496,44699.19404,29373.48554,17875.31655,25073.65528,63543.82506
32,25708.85902,19884.94159,93975.65418,60017.31119,83776.34753,49839.22378,20021.43102,26445.72095,31493.27139,145939.8269,114246.3186,61763.60285,41138.77336,43678.88462,140317.2956,59663.92862,44894.50747,40496.27051,94300.2017,35492.98577,4791.329169,20540.21448,66736.63406,40250.16489,43387.14716,2273.656496,47263.64808,30208.35655,18742.25552,25263.74654,63991.5009
33,27875.27279,20964.77427,95531.08734,59199.83199,82632.03043,50426.89621,20428.01355,25429.80036,35208.78569,152560.1775,130565.6808,60873.73202,44303.72618,47372.32223,147938.9498,59667.28079,47365.96194,50324.77656,113530.8029,36467.68646,5168.968356,22524.86518,73400.98809,45125.73526,48359.40873,2608.761401,51288.70534,29307.15116,18670.0106,24442.04512,65115.35516
34,29465.32512,22307.66872,102128.25,59251.76191,83271.85161,52658.0111,21616.01603,25787.56667,41701.15085,158074.2141,137796.7475,61944.62124,51278.14847,49765.77416,154075.024,69186.20489,53179.82649,56775.51988,151785.6827,46721.20296,6867.320577,26897.28224,83497.37927,47241.6207,50863.64939,2944.399938,54458.78883,30692.29947,18019.80638,23936.60079,65479.7937
35,30047.31398,22971.13447,103147.0825,56602.89552,83140.3841,54883.17376,22433.03119,26153.56726,44721.86857,164910.2925,135925.6314,58190.31548,55717.25834,51760.93074,160101.903,73939.36031,57788.45486,58800.11799,161535.4751,51472.37836,7947.988988,29876.76458,89441.70542,48471.63743,52786.27174,3006.155628,56559.37064,31055.60115,17502.05116,24195.09562,65743.79802
36,30635.54891,23494.56949,108412.3021,56609.47117,83923.47456,56000.60751,23061.05746,27679.89111,46046.14949,166903.0672,128556.3118,63326.93656,58946.91125,48950.71053,165290.7085,82825.44105,60921.72538,61311.71657,170273.6384,52856.92277,8453.27274,32803.66156,96642.46565,46570.66642,48992.35319,3087.683613,56763.26,31795.957,17188.98987,24190.34515,66323.06237
37,30644.3802,23131.42879,103473.9903,57568.043,82583.29289,55993.75149,21225.91403,25522.8136,46452.1384,152154.8499,137999.9013,52924.26873,56650.52268,44745.56293,162792.7239,86970.17904,61053.50121,60367.40183,156425.0023,50612.63049,8453.282252,34569.01789,92424.5845,43632.28869,43374.20404,2965.642492,58241.95416,30594.60027,17188.98987,24561.43333,66468.17301
38,29762.06632,22809.49235,102487.9946,54301.44346,80983.78474,55442.01881,21204.02671,24741.66439,46854.79533,137187.9827,141664.4013,55581.14758,56255.26597,45274.19799,164041.749,88790.51488,63983.70864,57455.38468,147860.5673,49058.21731,8984.890346,36199.00254,93159.17461,43407.55192,44001.71175,2778.024805,58761.3214,30533.73316,17502.05116,24820.35239,66597.17516
39,29187.76309,23041.61742,106196.3716,53559.81771,80536.62737,55431.90041,21630.35367,25090.43368,47222.73114,151950.4672,139248.1945,59367.57028,57541.05258,46767.51025,169021.4553,87085.67222,63996.88879,56335.6935,162735.4963,51473.57844,9023.207263,36627.77682,94254.88308,45106.03774,44636.11087,2723.049653,60415.96684,30497.11622,17598.37771,25074.12068,66427.86242
40,29184.99644,23014.00772,111271.9594,55076.03385,80965.88077,55745.7668,21630.33702,25439.93593,47070.6214,162531.4424,137848.0769,64298.39643,57541.03508,47795.2269,171537.1265,85658.96998,64011.53552,55517.47502,164263.8572,51476.72733,8832.205701,36066.1415,95503.49516,46368.7234,46529.62634,2711.980432,61185.89961,30834.26107,17429.80624,25453.61692,66425.80798
41,29774.74743,23118.98923,113456.3424,57365.19921,82504.22947,56273.19561,22029.97146,27349.07916,47064.16041,165625.8899,130143.9007,68757.28992,57783.30296,49882.65833,171540.8104,83546.67855,63887.07081,56559.0128,164433.6066,52601.29538,8327.837829,35748.92614,95483.29391,49301.14265,49626.98709,2721.647108,62671.6272,31630.7456,17249.19396,26396.01838,66478.88067
42,30344.00691,23234.73548,114260.4705,63446.05729,85284.30239,56560.72809,22637.39455,29967.42981,46653.65999,169602.5007,118500.457,70778.22628,59415.56795,52794.732,170286.5394,80598.99745,62809.62916,61941.39265,164263.8443,53894.89538,8326.971795,35503.91343,95503.49644,51316.60488,50259.78575,2839.071869,60208.05618,33155.32494,17309.39806,26462.996,67155.87646
43,30635.55651,23041.41408,114784.1299,69008.88961,87532.83746,56272.52911,22537.60468,30315.26436,44433.73873,170712.4245,117505.936,70214.76095,57076.51292,54276.44438,165293.4627,80601.51137,56384.79047,63399.61276,146404.05,53870.38593,8075.038137,34194.47262,92013.31364,50459.4184,47784.46883,2990.559846,58870.48078,32030.30886,17562.25525,26771.1378,67118.3941
44,30635.5812,22677.95569,112717.7916,68379.33588,88593.68157,55439.52268,21430.53274,29271.72266,43790.87945,159050.06,122822.3308,71520.27583,56600.50122,52825.45462,164042.2219,78743.45987,51776.20115,64073.93784,146546.1939,50992.83115,7052.548987,32546.47023,88311.43912,51250.66912,46510.24436,3088.278888,59096.21999,31789.63766,17490.01034,26087.38678,67356.2319
45,30605.09858,22668.75784,109005.4219,67545.82727,86995.23546,54281.81146,22032.65926,28169.96143,42457.30544,162148.2892,122822.3275,77038.65229,57806.3268,48280.23036,166540.2931,84222.06174,57850.42734,62444.2472,149398.4604,53952.4987,8452.326265,31371.15206,88328.42839,51251.25371,47766.51679,3308.19567,60345.13751,30898.6921,17490.01034,26393.81202,67354.62145
46,30341.98884,22605.03249,106741.3838,66474.31402,86712.59872,55429.60883,21987.75732,26501.23995,41550.99512,154233.9157,119888.3591,72691.93127,59137.40338,46118.88128,166431.5233,86970.17753,65729.26388,58942.93313,149398.6019,55346.88786,8952.053716,33820.65974,89544.68212,48025.09585,45456.35434,3319.590763,58861.9276,30563.87304,17092.66331,25832.02052,67181.29226
47,28872.01446,21894.46105,104074.1858,63564.26258,85351.12396,57121.71887,20314.97008,23830.25584,40530.46466,152480.5903,114400.7907,69108.87834,59647.44551,41660.46483,162803.173,85576.71576,61975.43742,53063.05701,143428.6049,55346.88356,9335.569827,34063.49605,84721.65468,42280.49939,40888.97747,3102.520002,55480.17739,30568.10482,16803.68366,25575.3606,67414.44949
48,26563.42838,20838.86177,96447.02458,58753.67611,82675.38949,55267.51464,18650.82721,22356.27704,37814.92675,158871.4615,112431.1631,66125.91545,56383.93682,37245.45602,154105.245,79876.23536,58616.11298,46706.10706,137449.0407,50993.37741,9223.169738,31729.10369,77517.7011,38506.1171,38493.00196,2761.513067,51876.72526,28760.44876,16348.29237,25330.74142,67916.03741
49,24294.34288,19654.13001,89478.42674,56705.23733,80471.06716,52332.08568,17532.43449,20676.18205,31896.62134,133330.0277,105472.0389,58766.92362,50492.59654,34251.29813,148634.6436,71309.84587,52537.61053,40133.42797,136540.4576,44349.94221,8471.772558,30595.29339,73004.28364,30719.50907,35485.15317,2345.721227,45884.82352,28095.96733,17611.14966,25188.90062,66824.7818
50,23272.52702,18998.25373,86806.19579,56415.60636,80298.44854,50762.09511,16926.78778,19790.61585,31913.09865,132854.7379,97035.06075,54912.37125,47396.0075,33032.3083,145394.696,69688.54058,49947.46927,37444.11487,130298.9872,38335.54578,7370.383709,28327.47933,67953.70268,28619.43601,33905.38582,2227.557153,44214.74641,27713.18663,17408.23039,25068.44508,65903.28619
51,22541.41957,18679.68165,85203.27258,55831.57101,80333.37827,49963.60107,16813.39005,19082.04681,30617.37211,129456.1975,93037.72346,53499.41577,44811.36527,31615.86652,141988.483,65916.0892,49583.99093,34960.45473,122845.277,35382.25128,6578.151686,26416.10702,64276.73575,28209.66652,33587.43978,2163.425455,42236.47668,27714.05055,17686.30494,24665.99208,65039.22962
52,22104.47345,18438.8416,83631.76012,55167.57163,80050.94194,49676.26459,16389.39815,18729.13522,29760.05864,125813.8309,89511.5058,51148.14782,41203.17284,31113.48914,137145.9305,61579.06804,49255.78064,33762.97072,117890.1838,32399.29385,5097.017306,25116.11115,61842.67542,27363.26456,32960.94223,2055.539159,41651.28879,27783.41277,17723.88258,24752.44988,64421.46485
53,22104.47809,18326.47263,80879.83389,54437.14837,79822.55355,49676.2646,16502.95282,18380.68922,29037.75165,123634.8014,90179.67382,50772.04297,40133.02321,31113.75966,135005.6784,60959.00768,45749.15277,33112.20615,105845.7063,29905.49768,4717.166096,23859.05314,60002.49979,27789.72973,32954.52508,1991.650858,41639.54203,27637.82527,17558.54096,24643.2408,64192.95884
54,22386.09659,18373.12598,82013.81291,54437.20608,80470.41352,49976.78962,17736.93659,20370.99004,29345.5736,126324.1159,95999.90275,54545.41653,39654.93014,35433.93733,138384.4039,59715.17453,44513.38539,32284.8777,103765.8796,29389.93454,4582.857359,22523.53891,60004.0415,29960.55424,35663.68825,1988.495127,43109.13293,28015.3176,17708.85152,25196.05524,64236.51837
55,23593.50394,18894.00465,89256.50446,55933.57919,82889.50042,50836.21624,19385.3259,26114.02918,29933.30219,136079.6331,101921.9434,63980.51132,41546.13682,39848.79197,142254.7042,59716.99793,42836.00178,34511.44809,102179.5125,31379.10463,4776.227763,21960.35802,63029.90899,35999.46553,41539.74439,1988.526504,44978.14721,29340.20838,18092.14347,25131.6819,64195.27343
56,25322.00924,19733.80855,93984.64969,60107.3583,84434.8633,50266.43844,20100.95651,26832.52312,31866.03792,151685.0752,121328.5299,61976.13992,42235.33107,43582.71524,140938.2804,60957.92996,45425.12713,40839.24087,106770.1026,35369.61653,4717.991855,21594.91441,65558.65247,40096.93697,44360.0822,2193.077032,47575.34156,30150.78532,18633.2615,25321.99997,64576.19058
57,27502.171,20828.40706,95514.50211,59293.8356,83246.25733,50885.64653,20516.4269,25800.12283,35578.42258,159010.1291,140725.5927,61074.98944,45720.69582,47144.40757,148775.2833,60960.97975,47919.06249,50471.72914,126970.6256,36372.58107,5118.929907,23563.67264,72446.68963,44906.61008,49375.5471,2531.673882,51651.78661,29275.80428,18588.16834,24499.31815,65532.45248
58,29102.31375,22189.66449,102003.1675,59345.51419,83910.84171,53236.48743,21730.39904,26163.69262,42065.31912,165111.1074,149320.3806,62159.45283,53401.19123,49452.48484,155084.7314,69621.24641,53785.81123,56793.82011,167154.943,46923.42366,6922.063833,27901.07673,82881.95722,46993.89762,51901.54678,2870.809926,54862.34247,30620.64589,18182.32981,23993.27076,65842.54491
59,29687.99588,22862.2026,103005.2441,56709.468,83774.28598,55581.05669,22565.2741,26535.63027,45083.49245,172674.8522,147096.3871,58357.55894,58289.70551,51376.47399,161281.8989,73945.642,58436.3607,58778.04004,177396.4795,51812.37115,8069.405268,30856.7003,89025.7994,48207.28968,53840.87455,2933.209138,56989.74235,30973.37579,17859.16209,24252.07401,66067.18015
60,30279.96374,23392.79517,108183.8717,56716.01182,84587.68463,56758.45414,23207.02898,28086.71329,46406.65791,174879.7478,138337.273,63559.28984,61846.32043,48666.49461,166617.3133,82030.15112,61598.13214,61239.5478,186575.3641,53237.06385,8605.863057,33760.15958,96468.24676,46332.01183,50013.99114,3015.586682,57196.23475,31692.18788,17663.75836,24247.31787,66560.06294
61,30288.85107,23024.68881,103326.7757,57669.94429,83195.63348,56751.2302,21331.76944,25894.64488,46812.30485,158561.6564,149561.8475,53024.76182,59317.45121,44611.34503,164048.7485,85801.01176,61731.10664,60314.06628,172028.253,50927.69275,8605.873155,35511.37949,92108.79617,43433.34864,44347.02662,2892.273837,58693.80736,30525.78966,17663.75836,24618.84881,66683.53427
62,29400.93805,22698.35015,102356.9956,54419.1547,81534.21907,56169.89047,21309.40367,25100.8243,47214.62262,142001.6408,153917.4429,55715.31824,58882.1797,45121.12363,165333.0646,87457.14365,64687.96788,57460.12583,163031.8589,49328.20552,9170.279395,37128.31172,92868.04215,43211.64937,44979.98666,2702.701088,59219.80535,30466.69374,17859.16209,24878.07679,66793.29926
63,28822.99031,22933.64934,106004.3845,53681.11833,81069.75522,56159.2291,21745.0501,25455.25113,47582.24851,158335.5181,151045.5588,59549.73617,60298.13614,46561.1693,170453.4718,85906.08684,64701.26791,56362.76555,178657.0254,51813.60603,9210.960315,37553.65251,94000.52709,44887.17879,45619.89799,2647.15307,60895.5756,30431.14232,17919.28632,25132.14786,66649.23492
64,28820.20611,22905.66211,110996.4989,55189.99616,81515.62215,56489.93817,21745.03308,25810.42282,47430.26689,170042.7854,149381.3903,64543.06357,60298.11686,47552.22719,173040.2229,84608.08071,64716.04788,55560.86546,180262.4713,51816.84622,9008.174703,36996.51459,95291.04773,46132.79823,47529.86597,2635.968502,61675.33808,30758.47653,17814.06892,25512.09688,66647.48684
65,29413.69964,23012.07915,113144.9574,57468.08223,83113.51005,57045.66985,22153.40351,27750.53509,47423.81135,173466.6214,140224.2684,69058.47627,60564.91133,49565.19974,173044.0109,82686.32917,64590.45101,56581.63101,180440.7823,52974.02391,8472.6893,36681.8394,95270.16845,49025.58347,50654.13929,2645.73591,63180.03391,31531.784,17701.336,26455.62275,66692.64517
66,29986.57162,23129.40813,113935.8607,63519.50968,86001.18101,57348.63188,22774.10483,30411.35916,47013.65669,177866.5226,126384.9647,71105.02924,62362.42277,52373.39946,171754.3006,80004.54454,63503.20871,61856.66573,180262.4577,54305.13504,8471.769836,36438.78867,95291.04906,51013.80509,51292.43625,2764.384291,60685.01055,33011.99932,17738.91364,26522.68029,67268.68542
67,30279.97139,22933.44322,114450.9081,69055.41854,88336.74184,57044.96758,22672.13356,30764.83608,44795.6053,179094.5923,125202.885,70534.42164,59786.56764,53802.25901,166620.1453,80006.83169,57019.92828,63285.8034,161501.8801,54279.91488,8204.292854,35139.83346,91683.72137,50168.20419,48795.61163,2917.450841,59330.35836,31919.7203,17896.73973,26831.18974,67236.79254
68,30279.99623,22565.01483,112418.5529,68428.91177,89438.64414,56167.26039,21540.8611,29704.36664,44153.28751,166190.8272,131521.9092,71856.48472,59262.3657,52403.0262,165333.5509,78316.38629,52369.41821,63946.67987,161651.1933,51318.91828,7118.720113,33505.02777,87857.59672,50948.76052,47510.31558,3016.18816,59558.97957,31686.05244,17851.64656,26146.62292,67439.16329
69,30249.32017,22555.69122,108767.237,67599.43725,87778.33286,54947.42411,22156.15007,28584.73326,42820.83679,169618.8475,131521.9053,77444.80999,60590.26605,48019.93053,167902.2048,83300.78922,58498.8969,62349.49146,164647.3178,54364.40872,8604.858188,32339.12118,87875.15622,50949.33721,48777.5036,3238.396575,60823.84199,30821.03266,17851.64656,26453.41376,67437.793
