,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Innermongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
10,28229.67637998683,21299.87933275301,93987.22335919658,56782.29387383931,81124.90160040991,49749.01235558301,19920.13765467793,25556.70676624915,42010.6037081568,120076.7899603883,105968.5108915998,59679.93048538677,52835.53390944004,45588.48481167003,145393.5342801581,74101.99350840696,53689.15545428785,43611.55885170312,102690.7041233668,43217.83892524587,7619.422541896509,30034.71727656429,82557.14704820955,44458.68782435197,49382.631986293,2983.407922957787,50855.47194667279,29932.85497523687,15741.95731084986,22839.5376881646,63966.02929222614
11,28557.52808635872,21467.52422732171,98293.39788254072,55528.07360213194,82594.73800315443,49435.49161107458,20358.81807234767,26787.92386752242,42975.42701514041,120914.8111579819,105161.7866512523,59856.03326706294,54822.64372274667,43383.64586173592,143225.0911699191,75385.39261535859,54937.58781164984,48612.99594906082,113365.611393641,45606.79705281178,7551.254825376101,31395.29217205842,90554.93407924613,42543.3143262802,47542.54640578946,3031.324316239751,51263.24041240849,30212.0324980315,15760.15039144804,22922.32524749077,63798.21087598251
12,28238.59501905568,21021.52093119585,90368.90453405536,55528.54488644796,81396.47919695204,48621.45500325641,19561.5435299054,25202.94023248009,42331.83826589568,116143.2912497136,100306.9502187728,53829.35897965854,50796.30622081816,41506.42708060072,133062.1007995523,81361.55518173578,53459.82256454317,45211.98390877069,118565.793247408,45644.75457846368,7246.87872576984,31431.26391225096,85265.96766437126,40402.38005162289,42481.38494683498,2981.232746643811,50666.22586307588,29813.98231608481,16422.25973965387,23258.35437310918,63835.10053597934
13,27909.70081059866,20409.93682889631,78670.27464134699,52964.32505356673,80590.5948766004,48242.16315751716,19678.43542737292,24138.24847076849,42275.25153226333,121163.108428529,96198.26874870356,52359.2290777258,48143.30133966434,40278.3196842381,134517.8527775428,78739.50900553477,54958.50325863305,40381.14665707589,120997.9169600201,43606.49398365618,7323.193675995126,29810.48226041993,82712.34319177676,39909.92853785226,41881.81995308738,2752.517156661865,50327.7062771361,29620.15604207037,16762.06842477994,22924.26432074683,63093.8523655219
14,27423.7135109004,20241.36157353937,81980.65362602654,51874.97434848487,80867.54705887388,47865.26938166771,19014.49849402178,24294.94927656139,41572.66471895504,121599.5270586999,91405.32031895473,53182.59861901477,48729.65772543484,36703.40561753213,140344.2050630476,74449.66227964008,55021.39882385235,39411.11601842321,126364.5650585441,44006.38724312096,7551.776715943292,29519.67868423513,84009.57370607664,40114.22488054817,41848.65473354239,2725.42493450855,51001.27968807178,29456.92198409224,16887.94587428253,22924.08950084388,62724.98770229546
15,27103.9272491111,20201.74580383506,85983.67554709053,51284.94149046831,81254.76055780106,47985.12960950952,19560.48895415779,24844.93451195627,40606.31972053074,123424.1466434759,90514.6890016109,55708.79184702504,48682.59897719501,36228.52329124817,146890.1600500139,74177.47188382156,57024.19158609161,38440.81366480458,123764.8171252248,45605.96594369595,7621.39264162551,28407.51293647843,85167.89281368368,40710.8785643999,43681.76982492224,2668.65189928906,52386.0677898223,28984.405116296,16804.06392250709,23426.00932993769,62962.31081209832
16,27910.48769551227,20712.06194228401,90464.56705665418,52415.32352380338,81566.8312490864,49165.22727976867,20502.82797922296,26352.86130023085,40743.56749633997,128046.6595342202,96256.2842429725,59678.60740393389,50148.70540977932,40176.61719047261,148274.3503747619,71059.90119476315,57868.35200420012,41025.3558698235,126365.2732299918,46016.68677206629,7687.63772990067,29893.69693278224,86345.88209416872,43808.77156313083,47281.28392720108,2726.069029125224,53666.45567868176,30977.39698244156,16775.74942443063,24336.17197850552,62080.58376686784
17,28851.21178662275,21346.16657715228,98046.04192562548,56089.55466955694,83397.30242423294,51089.7996100986,21406.13129079213,29453.72203327162,42951.48727090057,135064.6035076401,101924.2747138952,62718.72283856246,53817.09790295177,46762.82228620452,154746.9998404002,73725.45147205167,61171.54948911725,48168.59865356552,127555.8378738317,49990.37456521241,8183.131490164104,31716.71648692917,88697.09510832354,46649.6774709504,49977.29808931144,2816.902751438125,55328.72034140563,31497.08132644662,17138.58968559526,25515.31603562017,62043.7634290479
18,29545.59128710223,22140.77790292397,110427.0006474014,61889.70439415248,84552.17331919498,52521.68327964762,22256.90621707864,28733.31950117888,44766.25672058701,139301.4174645628,105966.6686644728,64888.26468684049,56508.29337624144,49913.84272758553,162696.5702161183,85492.67697825943,60316.38016051344,52144.39748888745,135465.6650623234,51201.18916591893,8386.815799707456,32738.76304853591,86490.05294213603,48845.49103280497,48521.53777154726,2906.71882060589,56519.19501534676,31857.80183814637,16450.47135540999,25352.36302932648,62452.1900862555
19,29853.1878537298,22507.68407995759,109934.7663319879,66302.07905397573,84236.78580113951,53195.25308776423,21872.96785145439,28702.14379140949,44627.31365927383,138527.0108013735,104409.2775471628,71612.4453036381,55313.78219029869,50851.56007618685,154898.6540862422,82919.96792844486,63739.31944675691,59779.97559774804,140667.0919031125,52406.44303307705,8951.97548585399,33647.35769230655,82848.11754644479,47314.34716713391,47867.10081336438,2935.6823662338,59634.86413727843,31826.18975007939,17257.29118602877,25832.82349022921,63522.49368522775
20,29853.18785560676,22170.44485896164,106167.0602290191,63737.65175734856,84330.06166318565,52289.10064413701,21423.67146239363,27671.24677230177,43528.63658976066,137754.3234499251,104235.2977185727,73646.11705388446,53331.50254738055,51434.94531229537,150307.2391526925,79728.49119072908,61734.44971403324,61070.45933366616,139365.6026575867,52404.72057132574,8940.514455725764,33774.79381772776,83993.42180718563,45087.75774875565,45782.08460949322,3179.618213939679,58185.63569280282,31324.65682761842,16779.50467677383,25190.63052350665,65225.80036902807
21,29527.87421546004,22165.61909331086,106214.3056078093,63171.64578427652,83140.2659266532,51575.6099583265,20481.1869298751,26083.7042520676,42272.98685428023,139182.0685745654,101399.9219400762,70351.38897346453,52652.09334307567,49733.74719568533,148997.1240602346,75632.62538488813,59592.62621345418,58528.24897442519,141963.9431067419,51481.92247574885,8665.660131702736,32397.06575690147,85632.69966631006,42585.97849744903,43677.39354842683,3209.709066952697,55581.05240453104,30434.40154888817,16525.50932653591,24846.64796955216,65413.67591359996
22,28370.34575912276,21698.86105072572,103481.9357446652,61653.66312739743,82136.87561120007,53955.81274051755,19349.15990506403,23609.18639000053,39804.15407723527,139208.7179065456,95450.77648205913,66741.50439945997,50795.84142677932,44395.72115550115,145331.6849198235,69643.87217447803,53892.39884345204,53065.50814554187,145909.9090992629,49569.45520227205,8387.355033335953,30695.73247489147,78518.57438807009,37632.04499794499,40084.9186668347,3128.728915318177,51542.79407939054,30759.88016819923,16342.5802817763,24922.15244267333,64869.17931259544
23,26461.04675148967,20627.11711601169,97632.06538297262,58123.45100067808,80155.0183858881,51992.96551177294,17816.37695541381,22026.69592667177,36645.67297325093,124865.3597100847,84213.61324457098,62788.23094964314,47621.31344643448,36707.95955635997,140185.5920689451,63660.81431405518,50687.14958895987,46226.20291919109,149496.806969308,44119.24664860238,7830.318867631957,27440.85594838726,72235.62734011227,34225.29740739309,37381.15564903853,2791.632536851228,49042.34661348886,30814.41040263999,17188.38909128495,24853.32747961016,65058.95350694036
24,23826.82671078998,19115.70114744695,86276.95710192123,54625.07886688255,77172.07474731158,49993.44199293928,16897.36573120497,19676.74369457419,30424.65921703576,124840.2289119897,97387.22014243485,56551.39434615936,46940.99785021371,32816.66022068374,142648.3893860037,68565.02176939117,50131.65612930739,38389.12275104239,118364.7092777286,42678.3060713572,8036.617077096353,28580.64891670548,71362.208666798,29672.22066167538,33382.57809991549,2340.17751762875,44004.58623452067,27112.40107972073,16508.2719592238,24254.5076294758,64310.67609700947
25,22846.85987752015,18491.23401180454,83654.78099951592,54344.1877049254,77011.68294275756,48555.36616076753,16325.34201368474,18835.69967206823,30440.5753794198,124425.642879228,90536.43758402974,52877.81311815164,44227.13043033594,31596.65834840404,139607.3414644703,66845.10493358978,47654.36572735413,35740.76631233279,112630.1081817208,37037.20617972707,7035.404025858516,26374.244149263,66646.03309883263,27617.60629324516,31871.03006656251,2227.309895450638,42413.06277400223,26731.89533643337,16194.50598706755,24138.39085804267,63265.44466676512
26,22145.69532955525,18187.91798020655,82081.88292191064,53777.77599751911,77044.1385450067,47823.96368710802,16218.23965411506,18162.75421574451,29188.97590538437,121461.1619590933,87290.62042301799,51531.19586357593,41961.93597396962,30179.04059752868,136410.2350716951,62843.20431271489,47306.72391836519,33294.93085589055,105781.7132401372,34267.21430041405,6315.228728050503,24514.62917550218,63212.52282493017,27216.70677431869,31566.81393545077,2166.052763884428,40527.84283840654,26732.75412672055,16624.48157773845,23750.43406391735,62285.3650338612
27,21726.64457617329,17958.61147466801,80539.80722062099,53133.81323167012,76781.70757860664,47560.76997047696,15817.78601859005,17827.5853882518,28360.85898258171,118283.9962474417,84427.34995824599,49290.31988355223,38799.69657940529,29676.24612533244,131864.9657657629,58242.39546883091,46992.81354805215,32115.68381777221,101229.022764999,31469.40057771625,4968.809546604875,23249.83540261599,60939.62472490528,26388.62622932925,30967.37051063715,2063.002241028,39970.17981539122,26801.70411402138,16682.58638699578,23833.77769141657,61584.64855751883
28,21726.64902533913,17851.62371941348,77839.42865722139,52425.43096361106,76569.49625527895,47560.76998312842,15925.03660918815,17496.65764699372,27663.15077351861,116383.2710864374,84969.89893102997,48931.87314930643,37861.81163853546,29676.51686711161,129856.1032701008,57584.62160074781,43638.96729885659,31474.83001442447,90162.6763238452,29130.38727168892,4623.507349844975,22026.81680112067,59221.28945692974,26805.86003353799,30961.23047366604,2001.977596462297,39958.98557542453,26656.9818669428,16426.92522680521,23728.50227954856,61325.45940582356
29,21996.733690614,17896.04289867281,78952.16656469759,52425.48693469608,77171.46740298551,47836.04410551971,17090.51472832563,19386.89532871816,27960.48958415686,118729.1080225115,89695.89465928986,52528.08690625504,37442.80828332026,34000.28127992227,133027.4095905083,56265.13564335672,42457.04153943987,30660.1012891686,88251.75223413557,28646.82366921251,4501.414539112807,20727.46646349502,59222.72909429239,28929.69435423765,33553.40347145868,1998.963313707057,41359.45287298304,27032.23067677236,16659.34446383451,24261.40454210925,61374.86799178156
30,23154.69100694196,18391.97730607172,86059.19175241402,53876.70601556627,79419.20701918672,48623.25943668598,18647.39232159636,24841.20097943831,28528.20257354724,127238.6563932358,94504.56096643576,61520.20422712123,39100.2720648863,38418.80126261087,136660.1130403439,56267.06994655411,40852.74050596543,32852.76231737919,86794.21386870187,30512.53160758289,4677.197117974111,20179.53573568162,62048.25004852916,34837.88590433789,39175.71306190403,1998.993285131672,43140.55630182332,28349.24731712493,17252.01352205093,24199.34991267218,61328.08479759155
31,24812.40442814239,19191.56398120275,90698.77181087455,57924.53864071363,80855.10970013875,48101.35586583744,19323.29409132288,25523.57236222558,30395.1173336449,140850.980752628,110262.6086275128,59609.93801809962,39704.28564347982,42155.8245439383,135424.504164924,57583.47833641575,43329.05925210601,39084.18653627051,91012.00252430086,34255.36374738672,4624.258002816795,19823.98784403215,64409.56220366487,38846.66248959064,41874.25982210074,2194.375272309317,45615.58915516914,29155.0068035054,18088.72277752311,24382.81279174648,61760.15041600959
32,26903.27647120442,20233.7434528938,92199.96782150387,57135.5645193673,79750.69434044503,48668.53646868042,19715.69929682353,24543.07639677235,33981.07357033276,147240.4831398949,126012.9231188241,58751.09652367936,42758.87819753506,45720.47389721408,142780.3953125429,57586.71362264641,45714.3353826868,48569.9776704669,109572.042599644,35196.07712806729,4988.729107673834,21739.4347984473,70841.53366603274,43552.22425232837,46673.14120047747,2517.795242244907,49500.29475363006,28285.22598750942,18018.99700803933,23589.76367024468,62844.81646277403
33,28437.88449934333,21529.8118669777,98567.09088145902,57185.68367109817,80368.20528833296,50821.85353930232,20862.27675147858,24888.3675769967,40247.05332194855,152562.2481494694,132991.8463304834,59784.64439027588,49490.10599784135,48030.4673974777,148702.5077721175,66773.71776934873,51325.4734896837,54795.78691371662,146492.994624306,45092.0588208929,6627.860666438775,25959.38794236474,80585.86891090624,45594.32986291224,49090.06028644069,2841.730237896861,52559.83908005861,29622.07488544936,17391.46506372684,23101.94391872538,63196.54721927871
34,28999.57970425211,22170.14290942128,99550.39713614796,54629.18187568658,80241.32198577908,52969.42592194622,21650.8030167432,25241.60591963898,43162.4401850057,159159.9560073707,131185.9751020678,56161.24932921973,53774.42640638701,49956.05390157912,154519.232575136,71361.13312823595,55773.40138000559,56749.78834231407,155902.8167752161,49677.56319605726,7670.846729502151,28834.97728280779,86322.91949303467,46781.45654878211,50945.64178820716,2901.332538542118,54587.17469334259,29972.70842358833,16891.76370357217,23351.42516926619,63451.34584483919
35,29567.30319365069,22675.32602663736,104632.021342009,54635.5282365411,80997.10648095037,54047.89534396823,22256.93033501274,26714.70764585452,44440.54411155208,161083.2436735592,124073.6198263808,61118.75908866215,56891.46299288409,47243.8246173254,159527.1071003906,79937.36082901857,58797.41637669775,59173.80878098507,164336.2848936955,51013.82925691627,8158.51149931236,31659.8148722385,93272.59294439612,44946.77141381538,47284.0152184994,2980.017684858378,54783.9545306199,30687.24844902593,16589.61869435073,23346.84035016668,64010.41154276102
36,29575.82654234998,22324.84785000684,99865.90590498806,55560.67517089384,79703.65624933357,54041.2783817906,20485.77740510625,24632.84631337824,44832.37640186074,146849.2891161847,133187.9162008608,51078.82689820932,54675.14830512561,43185.30833742044,157116.2259658324,83937.57395723966,58924.59725637364,58262.42180819339,150970.5434873348,48847.79428329133,8158.520679256429,33363.61414984168,89201.78712327298,42110.85338812405,41861.7680217587,2862.232074933499,56211.08739395319,29527.78240550441,16589.61869435073,23704.98887434244,64150.46225201403
37,28724.2784827062,22014.1371677693,98914.2912938076,52407.98025906579,78159.92212396905,53508.78434014469,20464.65328828351,23878.9353692566,45220.99289193418,132404.3087750275,136724.6370416837,53643.06175905556,54293.67399383235,43695.51016740006,158321.6981730036,85694.43562590657,61752.62987039581,55451.94518742931,142704.7458912965,47347.58269265719,8671.591875128861,34936.76207544083,89910.76245893897,41893.95307776426,42467.39485991426,2681.156519137013,56712.3445684957,29469.03770783028,16891.76370357217,23954.8795601174,64274.96616647006
38,28170.00091199125,22238.16815622487,102493.3591263411,51692.21461878817,77728.35689957264,53499.01876426587,20876.11444454095,24215.54325318414,45576.09897497347,146652.0330965955,134392.6820859817,57297.45386466487,55534.62589098162,45136.75139943436,163127.7647184376,84049.03994725455,61765.35043046864,54371.29705708268,157060.9938270396,49678.72143052478,8708.57270037079,35350.58522089618,90968.26413671905,43533.21357597945,43079.67281446126,2628.098321986736,58309.29338150526,29433.69758026685,16984.73139892556,24199.79908121385,64111.55727632555
39,28167.33073241944,22211.52119850303,107391.9638264543,53155.56108709956,78142.64245715278,53801.94078915734,20876.09837013844,24552.85854864944,45429.29321453977,156864.0552040943,133041.3858827904,62056.34466367457,55534.60899751371,46128.63209638279,165555.715737322,82672.08607663204,61779.48644297537,53581.60943365419,158536.0616276843,49681.76051863565,8524.231264140122,34808.53383246009,92173.33776258459,44751.87003694173,44907.16237411207,2617.415079146307,59052.37899146238,29759.0863617362,16822.03793138004,24566.06248125009,64109.57447366838
40,28736.51741394353,22312.84205316807,109500.1785544063,55364.90443652635,79627.34973321586,54310.97843744322,21261.7977685352,26395.43093671016,45423.05752381059,159850.6009270932,125605.8503488294,66359.75884710015,55768.42912064587,48143.27587499378,165559.2711864971,80633.4491542507,61659.36175317736,54586.82932629607,158699.8919730268,50767.1154636947,8037.450438145048,34502.37961091699,92153.84092242857,47582.03735064049,47896.51976136312,2626.744683633764,60486.30003355028,30527.79788813237,16647.72350360806,25475.6028918193,64160.79654090065
41,29285.92710940684,22424.55228840543,110276.2670657913,61233.72614785836,82310.48295048051,54588.48480129058,21848.04033524354,28922.48106151705,45026.87103360845,163688.5494192527,114368.4075032127,68310.22620263392,57343.77788099193,50953.80704813046,164348.7359825225,77788.55216529965,60619.48993088186,59781.52837577311,158536.0491145196,52015.60830039252,8036.614603026029,34265.91036688366,92173.33900157349,49527.22145016154,48507.25306186951,2740.074904230423,58108.63245308097,31999.21593355619,16705.82831286539,25540.24504077243,64814.18583848399
42,29567.31052778095,22237.97190431776,110781.6667865389,66602.58538040755,84480.6127637203,54310.33517488669,21751.73008578799,29258.18679465096,42884.35727692606,164759.770713187,113408.5648459272,67766.40860919912,55086.28448728247,52383.85288418691,159529.7652961613,77790.97842677384,54418.68204357589,61188.90111503127,141299.0165882409,51991.95348631417,7793.465740662448,33002.12907679629,88804.85706859508,48699.92462511166,46118.24916074892,2886.280573316556,56817.69761204364,30913.42858944829,16949.8685128295,25837.6420997518,64778.01046995429
43,29567.33435616807,21887.18712100081,108787.380609323,65994.98386205333,85504.4657919216,53506.37525030427,20683.26116656118,28251.03285189971,42263.91416775939,153504.0668401406,118539.5797955966,69026.40086362445,54626.8710683988,50983.45838470383,158322.1546125276,75997.71621681632,49970.79184047298,61839.71282372974,141436.204061505,49214.7375513908,6806.630257640321,31411.59167994935,85232.06499585485,49463.58484179482,44888.45623465027,2980.592203473817,57035.56541218808,30681.14946886884,16880.14274063736,25177.73312256282,65007.55499248127
44,29537.9146495043,21878.31000247802,105204.4592801303,65190.53926624588,83961.75666739105,52389.03281511649,21264.39184715748,27187.68947148069,40976.84119279301,156494.2623801546,118539.5765854222,74352.35439672746,55790.65013366826,46596.72373940788,160733.1194060128,81285.282086558,55833.21291366823,60266.84865137221,144189.0135017817,52071.20302704185,8157.598027297322,30277.25624210253,85248.46185649137,49464.14905050748,46100.92309921276,3192.840600961855,58240.93383149953,29821.27071109121,16880.14274063736,25473.47347078608,65006.00070040576
45,29283.97940658891,21816.80672260565,103019.3670539138,64156.38913222354,83688.97532686673,53496.80708729745,21221.05561729672,25577.15544121847,40102.13344652639,148855.8589706272,115707.9141200964,70157.20129131185,57075.3127642951,44510.73978361951,160628.1422696846,83937.5724964311,63437.31850075863,56887.6235878048,144189.1500634541,53416.97055499194,8639.900240530544,32641.35085675611,86422.30545003297,46350.4856346805,43871.31481969403,3203.838352941041,56809.44267693301,29498.12662208597,16496.65099899734,24931.27134910977,64838.71540892777
46,27865.26227878675,21131.01253522057,100445.1728187472,61347.80967316886,82374.97449239613,55129.91413001414,19606.59760041509,22999.30716726544,39117.18835549759,147163.6710818042,110411.6944049411,66699.08755273417,57567.56998515168,40207.78600807403,157126.3107472479,82592.70001430227,59814.38603066826,51212.77570039419,138427.3237909233,53416.96640767347,9010.043344260537,32875.71959310424,81767.45447372066,40806.20027895312,39463.20001202152,2994.336736521071,53545.61234708365,29502.21084596791,16217.74791293717,24683.56103011397,65063.74256046196
47,25637.17539775675,20112.22146053476,93083.96679940254,56704.96586442424,79792.54149577288,53340.36503710101,18000.48253024267,21576.72524619153,36496.33984648666,153331.6959365635,108510.7467180314,63820.13903613327,54417.85815214376,35946.72626241729,148731.6749143008,77090.99241915326,56572.1994881566,45077.48930293502,132656.2639105047,49215.26476231109,8901.562588093235,30622.72627982687,74814.69901988108,37163.42874913372,37150.77092164283,2665.22053706098,50067.81072900969,27757.5868125058,15778.23588547119,24447.47159093437,65547.84037520827
48,23447.21173460715,18968.80067566542,86358.36036045745,54727.95507888042,77665.08274348608,50507.29296147818,16921.08758020703,19955.21429382154,30784.402682953,128680.8786972143,101794.2835811867,56717.75144380167,48731.94585921423,33056.9731127333,143451.8305581453,68823.30849283852,50705.65127508186,38733.99613001096,131779.362611734,42803.48270375216,8176.366238010779,29528.45136455699,70458.66209439427,29648.33570394246,34247.80426353906,2263.927143161091,44284.84350067836,27116.27550174214,16997.05799251392,24310.57670455288,64494.63627936531
49,22461.02606433528,18335.79446153519,83779.30871591764,54448.42339707193,77498.48324409586,48992.04715342771,16336.55946293833,19100.52732692073,30800.30543891784,128222.162049161,93651.49845288054,52997.6053187473,45743.33327066302,31880.48882548005,140324.8582886282,67258.53727832373,48205.82689407557,36138.45798828504,125755.5290244814,36998.80516142694,7113.382248087403,27339.71480668774,65584.19227890194,27621.49110597237,32723.12258414075,2149.883388915386,42673.00110616523,26746.84216731661,16801.21441757972,24194.32139089383,63605.27274366564
50,21755.4119494184,18028.33083072404,82232.27860988442,53884.75305563393,77532.19498580329,48221.39618536527,16227.11585303751,18416.66572685695,29549.76020564724,124942.1269214839,89793.54624339756,51633.91886386579,43248.81617737107,30513.4376371736,137037.4181394237,63617.62932013391,47855.0228586332,33741.40179041371,118561.7258676058,34148.49051301445,6348.774944415365,25494.99105668001,62035.43927975505,27226.01006741344,32416.26315827477,2087.987930117561,40763.71262217101,26747.67596750219,17069.59264939609,23805.90171447211,62771.34538330793
51,21333.7019138624,17795.88874584627,80715.56397360665,53243.90699374436,77259.6070705521,47944.07897655851,15817.90832814403,18076.05997863951,28722.34081798747,121426.7677670744,86390.285964722,49364.63840526179,39766.43955374321,30028.57789253127,132363.7229383398,59431.83783734958,47538.25709046144,32585.67342197524,113779.4141884909,31269.54725802095,4919.286952990403,24240.32536263777,59686.25337210636,26409.12169892688,31811.61124680242,1983.863573843052,40198.92993146809,26814.6195660326,17105.85997783717,23889.34478162613,62175.12174814882
