,Demand_MW_Region1Beijing,Demand_MW_Region2Tianjin,Demand_MW_Region3Hebei,Demand_MW_Region4Shanxi,Demand_MW_Region5Inner_Mongolia,Demand_MW_Region6Liaoning,Demand_MW_Region7Jilin,Demand_MW_Region8Heilongjiang,Demand_MW_Region9Shanghai,Demand_MW_Region10Jiangsu,Demand_MW_Region11Zhejiang,Demand_MW_Region12Anhui,Demand_MW_Region13Fujian,Demand_MW_Region14Jiangxi,Demand_MW_Region15Shandong,Demand_MW_Region16Henan,Demand_MW_Region17Hubei,Demand_MW_Region18Hunan,Demand_MW_Region19Guangdong,Demand_MW_Region20Guangxi,Demand_MW_Region21Hainan,Demand_MW_Region22Chongqing,Demand_MW_Region23Sichuan,Demand_MW_Region24Guizhou,Demand_MW_Region25Yunnan,Demand_MW_Region26Tibet,Demand_MW_Region27Shaanxi,Demand_MW_Region28Gansu,Demand_MW_Region29Qinghai,Demand_MW_Region30Ningxia,Demand_MW_Region31Xinjiang
10,29292.14464467376,22101.53378773481,97524.58031508369,58919.38479989226,84178.16484955543,51621.39467112372,20669.86336181691,26518.57361599807,43591.73884479262,124596.0687838903,109956.8024455998,61926.0785221527,54824.08231753895,47304.27913022976,150865.6485893696,76890.9385672506,55709.8312516365,45252.94845283613,106555.6302649496,44844.41025778081,7906.191491601662,31165.12109400999,85664.31510713916,46131.96045656977,51241.22500046393,3095.693171860086,52769.49760894789,31059.42504478296,16334.43063012219,23699.13960662652,66373.49139792727
11,29632.33556559614,22275.48826154978,101992.8244885248,57617.9599758663,85703.32085678908,51296.07408035148,21125.05420687661,27796.12950909575,44592.87479422038,125465.6302271316,109119.7158698084,62108.80920895733,56885.98013360792,45016.45759907445,148615.5927125727,78222.64041787203,57005.25032405859,50442.62250063715,117632.3044577515,47323.28058136482,7835.458175869127,32576.90336534273,93963.1114304475,44144.4988647724,49331.88490541062,3145.41297395677,53192.61308215022,31349.10985268389,16353.3084359192,23785.04300594005,66199.35687167627
12,29301.39895074946,21812.69892998728,93770.08037077253,57618.4489977087,84459.96369602765,50451.39992464014,20297.77298323171,26151.49252239564,43925.06357028703,120514.5266634002,104082.1600334532,55855.31155716923,52708.10508795641,43068.58673698785,138070.1022172491,84423.72526057706,55471.86705793626,46913.60802376265,123028.2033334163,47362.6666981868,7519.626403090852,32614.22895854675,88475.08644709457,41922.98716184474,44080.23867574131,3093.436129364842,52573.1289513855,30936.078426164,17040.33731068114,24133.71911614215,66237.63493203993
13,28960.12629153653,21178.09689821757,81631.15414472991,54957.72071891243,83623.748651942,50057.83283381029,20419.06429108518,25046.72941189259,43866.34710594585,125723.2725559292,99818.84187492545,54329.85100444384,49955.25019597202,41794.25758743547,139580.6437102539,81702.9942530922,57026.95295678075,41900.95461510221,125551.8638467221,45247.69296051522,7598.813586481129,30932.44664039995,85825.35230163172,41412.0014609217,43458.10811057521,2856.112468474678,52221.86864847134,30734.95719551487,17392.93523005671,23787.0550592675,65468.48872099684
14,28455.84809554814,21003.177048023,85066.12444841594,53827.37058692659,83911.12436513168,49666.75406800176,19730.13904713693,25209.32789893996,43137.31733302728,126176.1164875607,94845.50329360906,55184.20935325415,50563.67502642789,38084.79600790182,145626.2799265736,77251.69239943466,57092.21569550694,40894.41534788895,131120.4941860509,45662.63683167403,7835.999708608541,30630.69821430633,87171.40612636828,41623.9868177524,43423.69466583686,2828.000587935263,52920.7930539924,30565.57956706207,17523.55027532682,23786.87365974258,65085.74125609153
15,28124.02617489897,20962.07027652591,89219.80639465088,53215.13091441007,84312.91125302481,49791.12542401118,20296.67871686741,25780.01269357837,42134.60242090844,128069.4084998153,93921.35166602586,57805.47983610433,50514.84514819324,37592.0407384659,152418.602223675,76969.25769002158,59170.38671295469,39887.59413928969,128422.9006508849,47322.41819215038,7908.235739132152,29476.67435963556,88373.32039516835,42243.09650129636,45325.80192644648,2769.090810253736,54357.69983367679,30075.278783864,17436.51129438315,24307.6840309259,65331.99639434729
16,28960.94279210133,21491.59296537103,93869.3433028487,54388.05665321397,84636.72721554057,51015.63792591785,21274.48415306783,27344.69267790265,42277.01573259677,132865.896932589,99879.04087355665,61924.70564444866,52036.13080197395,41688.72736037929,153854.8887280793,73734.35232537365,60046.31843592948,42569.40965465811,131121.2290106447,47748.59714479803,7976.974065481895,31018.79322782042,89595.64515473612,45457.58357479611,49060.78940257793,2828.668924065741,55686.27713427768,32143.28003308063,17407.13113564406,25252.10208209877,64417.08416516133
17,29937.07251376802,22149.5631253686,101736.1589011779,58200.57326625169,86536.0910519716,53012.64456249154,22211.78470530708,30562.25918106005,44568.03404005832,140147.9722639013,105760.3550793619,65079.24060435977,55842.58901555878,48522.81464238717,160571.1465352769,76500.22477920524,63473.83695281588,49981.49961406454,132356.6024271432,51871.84092707992,8491.116512628738,32910.42498977707,92035.34976820767,48405.41144407889,51858.27229744428,2922.92131636344,57411.10374166864,32682.52351463044,17783.62746064198,26475.6250801306,64378.87803602368
18,30657.58607873261,22974.08089799533,114583.0944748037,64219.02074707599,87734.4273292211,54498.41942573125,23094.57988387716,29814.74316676349,46451.10519189895,144544.245376927,109954.8908833578,67330.43657192978,58635.07186267278,51792.4286933896,168819.911493618,88710.32832253509,62586.48198168662,54106.93389091436,140564.1284009065,53128.22643941693,8702.466801476687,33970.93788100527,89745.24209929045,50683.86790248092,50347.7221507853,3016.117754539522,58646.3838021098,33056.82031005884,17069.61071496196,26306.53908118436,64802.67647276905
19,30976.75952587307,23354.79616600004,114072.3341468395,68797.46206614352,87407.16970594367,55197.34009283547,22696.19139407931,29782.39411012985,46306.93278997072,143740.6927011329,108338.884902187,74307.69230071965,57395.60336975299,52765.43850906438,160728.5085271533,86040.791321776,66138.24897089881,62029.88898964912,145961.3191206378,54378.84193125364,9288.897161184212,34913.72891305457,85966.23673765709,49095.09702954106,49668.65442851047,3046.17138875535,61879.31603116175,33024.01845134413,17906.79647871487,26805.08242710761,65913.26263085325
20,30976.75952782068,23004.86441657788,110162.8244995726,66136.51851537697,87503.956151744,54257.08317697262,22229.98502885056,28712.69766051435,45166.90528116153,142938.9240460809,108158.3570691463,76417.90448544858,55338.71751513104,53370.7803659683,155964.288472098,82729.19833810447,64057.92281291621,63368.94211038949,144610.8462806283,54377.05464194556,9277.00477716344,35045.96129746267,87154.64632536196,46784.7064168568,47505.16536090002,3299.288145704338,60375.54359511462,32503.60954863324,17411.02772281473,26138.71951816668,67680.67594032676
21,30639.20219723722,22999.85702564781,110211.8480324918,65549.2100174046,86269.3805815886,53516.73914716272,21252.02860879494,27065.40548095409,43863.99719324541,144420.4046037659,105216.2674643005,72999.17413241668,54633.73767697992,51605.55498292723,154604.8651378422,78479.17818148226,61835.48841665083,60731.05166638616,147306.9793587503,53419.52558884487,8991.80587841856,33616.38027444535,88855.62098465086,44188.76876911705,45321.26094190301,3330.511515291522,57672.93271880841,31579.84811246821,17147.47285813628,25781.79063984547,67875.6224764726
22,29438.10833711081,22515.53181010401,107376.6411326102,63974.09569604698,85228.2260936769,55986.52460417998,20077.39596667391,24497.75524770933,41302.24601213797,144448.056925264,99043.21656131587,69253.42587554746,52707.62280066298,46066.62393811505,150801.4714310943,72265.028826056,55920.72402537342,55062.71199567505,151401.4579868451,51435.07960197546,8703.026330010794,31851.01463884192,81473.74441385639,39048.38619177931,41593.57761859873,3246.483548300458,53482.6881910166,31917.57663146629,16957.65899110203,25860.13684255126,67310.63288961128
23,27456.94985875257,21403.45110697731,101306.6017003208,60311.01848430983,83171.77855501203,53949.80253319848,18486.9243202517,22855.70526716101,38024.89050476246,129564.8638866446,87383.1250137674,65151.36476250975,49413.61646749974,38089.52134137898,145461.6972830024,66056.7891740703,52594.84017459788,47965.99876160597,155123.3543990023,45779.74387836401,8125.025232212749,28473.6357156281,74954.32877315565,35513.42029818919,38788.05422767694,2896.700017510503,50888.13245251989,31974.15919703474,17835.30114527958,25788.72154376873,67507.54953420018
24,24723.58680423392,19835.15062157555,89524.12606201363,56680.97961370189,80076.56714160604,51875.02380227312,17533.32466337824,20417.30888726214,31569.73911263569,129538.7872514425,101052.5413241105,58679.79500537435,48707.69612394761,34051.76683572835,148017.1858500956,71145.5741893683,52018.43984501969,39833.95775669866,122819.5512523124,44284.57123646406,8339.087799215904,29656.32658475292,74048.03761452874,30788.9813489558,34638.9839243102,2428.253778679233,45660.7680392828,28132.81893144959,17129.58673539781,25167.36416686757,66731.10952720186
25,23706.73737809338,19187.18068324318,86803.26023834741,56389.51667113368,79910.1387392547,50382.82372463255,16939.77193368187,19544.61085033926,31586.25430482088,129108.5976213578,93943.91879054594,54867.95277075888,45891.68803588166,32785.84827440454,144861.6833076685,69360.92557870198,49447.91272299,37085.92625860004,116869.1194257949,38431.15967919134,7300.192520282226,27366.8803040849,69154.36136238239,28657.03833767318,33070.5464036542,2311.138206044277,44009.34509049023,27737.99225612843,16804.01168744958,25046.87715813575,65646.53916834424
26,22979.18339971105,18872.44887579973,85171.1636680443,55801.78716837736,79943.81585913432,49623.8937686698,16828.63860838009,18846.33803348951,30287.54891630873,126032.5437998367,90575.9401962917,53470.65345811038,43541.23942389419,31314.87625012243,141544.2487880163,65208.4071345521,49087.18686781656,34548.03793842188,109762.9743707656,35556.91479939769,6552.912292590039,25437.27579634706,65591.6255297667,28241.05033489538,32754.8806200363,2247.57556599831,42053.17193791237,27738.8833683386,17250.17008565707,24644.31899996079,64629.57269717799
27,22544.36101222431,18634.51205931673,83571.04952266088,55133.58785113667,79671.50789061359,49350.7943426136,16413.11327052677,18498.55460008598,29428.26451081569,122735.8004602008,87604.90604478498,51145.43858656604,40259.9841767624,30793.15831726805,136827.9111238427,60434.43961457422,48761.46198705982,33324.40808353434,105038.9362300124,32653.80095739073,5155.818507865364,24124.87952079748,63233.18333537677,27381.80367635177,32132.87619924218,2140.646574656428,41474.52039004229,27810.42839684258,17310.4617607867,24730.79939594754,63902.48365429835
28,22544.3656288415,18523.49765164373,80769.03796539931,54398.54450241382,79451.3096604079,49350.79435574122,16524.40040576483,18155.17187286709,28704.29695608519,120763.5385186726,88167.87470137482,50773.50114578183,39286.80046122053,30793.43924883985,134743.4419290095,59751.90939254745,45281.38846000089,32659.43473948782,93556.09043755563,30226.75520724738,4797.520319906494,22855.83069090989,61450.17581732861,27814.74073092581,32126.50507232381,2077.325171624843,41462.90483725033,27660.25930040429,17045.17839077839,24621.56177839725,63633.53951127691
29,22824.61535523045,18569.58861656831,81923.65551392043,54398.60258005863,80075.93693892114,49636.42885262612,17733.74312675259,20116.55162234018,29012.82658045827,123197.6647169104,93071.74071099161,54505.06406289641,38852.0272558051,35279.93533489954,138034.1053499972,58382.76250611991,44054.97906592633,31814.04241741059,91573.24571460126,29724.9919281373,4670.832354238674,21507.57725996304,61451.66963770737,30018.50889623717,34816.23857735222,2074.197441597833,42916.08092393413,28049.63118930989,17286.34509129691,25174.52065565409,63684.80766706762
30,24026.15421616771,19084.18829529853,89298.16477111887,55904.44057323155,82408.27377038432,50453.27227075949,19349.21625659932,25776.13864369273,29601.90634099255,132027.483322724,98061.38873673891,63835.61386018075,40571.87229332596,39864.7532657226,141803.5313069745,58384.76960986003,42390.29764012549,34089.22769160725,90060.85060065257,31660.91871878961,4853.23078689196,20939.02429752986,64383.53351648482,36149.06452657616,40650.15263090532,2074.228541044148,44764.21898129072,29416.21582206889,17901.32018155354,25110.13050265075,63636.2637137928
31,25746.25828890319,19913.868672382,94112.36272130568,60104.61974486756,83898.2189068415,49911.72603827397,20050.55665235591,26484.19214657175,31539.0853740057,146152.1289161893,114412.5153027229,61853.4517782887,41198.61887282453,43742.42529510376,140521.4183484036,59750.72309966433,44959.81653654795,40555.18136054453,94437.38236521994,35544.61823217094,4798.299224883389,20570.09480184182,66833.71736799002,40308.7177228364,43450.26344216978,2276.964036567884,47332.40358832088,30252.30133386057,18769.52030566844,25300.49829569363,64084.59080122849
32,27915.82358942138,20995.27220742664,95670.05860458317,59285.95134171984,82752.23713827675,50500.25337505592,20457.73064486391,25466.79367352596,35260.00471295349,152782.1102739634,130755.6176489357,60962.28643360762,44368.17582131873,47441.23583257494,148154.1600272732,59754.08015098011,47434.86628539997,50397.9851614776,113695.9587364077,36520.73684030387,5176.487772940751,22557.63261462757,73507.76619129366,45191.38070250405,48429.75826796587,2612.556425683815,51363.31619108676,29349.78494903304,18697.17029719906,24477.6015233512,65210.07996041399
33,29508.18900403133,22340.12019447806,102276.8183538684,59337.95680654371,83392.98908178917,52734.61391994755,21647.46134513817,25825.08043032465,41761.81446643153,158304.1682787068,137997.2036107543,62034.73349952589,51352.74396545107,49838.16957092797,154299.1605024067,69286.85164627091,53257.18839915674,56858.11252633486,152006.4888525863,46789.16936660782,6877.310625626057,26936.41033143515,83618.84481709689,47310.34416916745,50937.64190458801,2948.683224318876,54538.01127969471,30736.94825758203,18046.02020130259,23971.42190833576,65575.04865707322
34,30091.02449130146,23004.55110269172,103297.1328858047,56685.23704569468,83261.33032660637,54963.01356649501,22465.66503643627,26191.6134534966,44786.92649883137,165150.1912474275,136123.3655787354,58274.96626717824,55798.31151011541,51836.22855129794,160334.8068907965,74046.92159638151,57872.52105046388,58885.6558715697,161770.4644580779,51547.25641011793,7959.55110937777,29920.22699887152,89571.8183199973,48542.1502347412,52863.06113426994,3010.528751279785,56641.64885698247,31100.77844033686,17527.51179462571,24230.29277807611,65839.43702960423
35,30680.11514702828,23528.74758097765,108570.0120100403,56691.82226182027,84045.55995980381,56082.07288122107,23094.60490952764,27720.15767978518,46113.13387660577,167145.8648695047,128743.3256273235,63419.05970262118,59032.66267041218,49021.92025266639,165531.1606492168,82945.9291137004,61010.34960713721,61400.9081314764,170521.3394117092,52933.81494559586,8465.56990970377,32851.38179333376,96783.05366079095,46638.41383948526,49063.62349031951,3092.175336818301,56845.83481289264,31842.21130332091,17213.99508282752,24225.53540209968,66419.54404425678
36,30688.95928535973,23165.07860700596,103624.5163233307,57651.78855593794,82703.42869463399,56075.20687926602,21256.79185378041,25559.94222211593,46519.71339135755,152376.1930479773,138200.6528790437,53001.25887533457,56732.93349399268,44810.6553301248,163029.5422117962,87096.69655375666,61142.31713922497,60455.21967671213,156652.5573084902,50686.25783942143,8465.579435149471,34619.30623615255,92559.03666082083,43695.76157911858,43437.30149327721,2969.956680233677,58326.68006585354,30639.10693186953,17213.99508282752,24597.1634092089,66564.86578219694
37,29805.36187534264,22842.67383961727,102637.0861997448,54380.43701315991,81101.5937077776,55522.67158696005,21234.87269760117,24777.65665400826,46922.95607417508,137387.5531554345,141870.4837705754,55662.00274769695,56337.10179708553,45340.05940832158,164280.3842612157,88919.68047417304,64076.78720805369,57538.9663485564,148075.6634210916,49129.58342633374,8997.960872336815,36251.66205787169,93294.6953981827,43470.69788447992,44065.72204989845,2782.066061134492,58846.80284243943,30578.15128511624,17527.51179462571,24856.4591239223,66694.05559726899
38,29230.22319659423,23075.1365866356,106350.8578786151,53637.73240739393,80653.78584747943,55512.53846827563,21661.81984154017,25126.9333049986,47291.4271330911,152171.5129878851,139450.7620228718,59453.93364711563,57624.75887041099,46835.54402062645,169267.3346791307,87212.35774159775,64089.98652640927,56417.64632639169,162972.2313246016,51548.45823656108,9036.33352909295,36681.06008818654,94391.99781463828,45171.65452945446,44701.04404813611,2727.010935294887,60503.85533539606,30541.48107627591,17623.97847539518,25110.59657635685,66524.49655656629
39,29227.45252061509,23047.48672875475,111433.8292701866,55156.15422130597,81083.66369352661,55826.86143995055,21661.80316215224,25476.94399207241,47139.09610699603,162767.8806068752,138048.6076620185,64391.93278520083,57624.74134113086,47864.75570744093,171786.6654528184,85783.58004665001,64104.65456997706,55598.23756738889,164502.8156216224,51551.61170553229,8845.054113013504,36118.60774331402,95642.42628151791,46436.17704279011,46597.31405128333,2715.925611809639,61274.90814086394,30879.11637624383,17455.16178334604,25490.64487544106,66522.43912801295
40,29818.06143800409,23152.62095312278,113621.3899748138,57448.64968211253,82624.25026278218,56355.05752064474,22062.01896396041,27388.86448959608,47132.62572623998,165866.8296748154,130333.2240550776,68857.31272898968,57867.36165230375,49955.22377289853,171790.3547169145,83668.21581772453,63980.00879856983,56641.29049150401,164672.8119796523,52677.81569078307,8339.952525118213,35800.93092618352,95622.1956471218,49372.86215407478,49699.18060488152,2725.606350633762,62762.79705636202,31676.7595698154,17274.28675795715,26434.41726970971,66575.58901829757
41,30388.14903136051,23268.53557873936,114426.6877978053,63538.35372788804,85408.36741818691,56643.00827290335,22670.32569159472,30011.02411990136,46721.52813443428,169849.2253940537,118672.8423759089,70881.18899076337,59502.00114064653,52871.53370659117,170534.2591168448,80716.24665669548,62900.99976493476,62031.50020891707,164502.802637505,53973.29751877593,8339.085232030051,35555.56179027832,95642.4275671381,51391.25631618727,50332.89981359462,2843.201932306232,60295.64221737016,33203.55674733791,17334.57843308678,26501.49232759524,67253.56964961864
42,30680.12275719006,23074.93294847933,114951.1090318372,69109.27842074829,87660.17347970465,56354.39004789029,22570.39065444295,30359.36466623424,44498.37750319162,170960.7637859931,117676.8745307634,70316.90396698948,57159.54343291976,54355.40156658463,165533.9188903657,80718.76423433582,56466.81472136944,63491.84163445841,146617.0272850588,53948.75241857007,8086.785079854338,34244.21610390992,92147.16751932101,50532.82287411563,47853.98199369622,2994.910281672166,58956.12101346,32076.90408902006,17587.80346975534,26810.08239257736,67216.03276420478
43,30680.14748239601,22710.94582819639,112881.7647581177,68478.8088637337,88722.56082673855,55520.17182723494,21461.70822716163,29314.30490099237,43854.58304189962,159281.43379691,123001.0032971225,71624.31801138006,56682.83926754062,52902.30101784632,164280.857879559,78858.00978101368,51851.52117569902,64167.1476652834,146759.3780246208,51067.0115944726,7062.808491526402,32593.81633084582,88439.90779833305,51325.22464398942,46577.90387684553,3092.771478345323,59182.18861088283,31835.88277845432,17515.45345847567,26125.33670325581,67454.21655581988
44,30649.62051880637,22701.7346053578,109163.9945501814,67644.08773048958,87121.78941823445,54360.77645236073,22064.7106748111,28210.94092023232,42519.06905146316,162384.1700484685,123000.9999661281,77150.72218132176,57890.41898809611,48350.46471557446,166782.5631245419,84344.58150751483,57934.58368525583,62535.08627630536,149615.793777264,54030.98464039125,8464.622057732917,31416.78839493422,88456.9217806054,51325.81008758426,47836.00383858711,3313.008178055683,60432.9229662233,30943.64113137822,17515.45345847567,26432.20770456716,67452.60376551781
45,30386.12802368406,22637.91655282708,106896.6629417446,66571.01572986378,86838.74152298222,55510.24355136642,22019.74341778876,26539.79190900754,41611.44030359616,154458.2833144332,120062.7634308337,72797.6778914657,59223.43191709329,46185.9714731815,166673.6350086005,87096.69503796828,65824.88174436973,59028.67876328485,149615.9354786496,55427.40224561628,8965.076473231973,33869.85942819695,89674.94482378206,48094.95905254043,45522.48074517589,3324.419847725725,58947.55539088473,30608.3350064053,17117.52840205805,25869.59895337187,67279.02242902138
46,28914.01524569563,21926.31142271649,104225.5848583471,63656.7309660819,85475.28620070223,57204.81514586782,20344.52273453728,23864.92226132758,40589.42525513705,152702.4072732715,114567.2121578377,69209.41260409019,59734.2160125829,41721.06926544736,163040.0065498196,85701.20616502155,62065.59451332631,53140.24905133821,143637.2538132761,55427.39794220695,9349.150494759686,34113.04900050695,84844.90121073501,42342.00579848018,40948.45960449387,3107.033308508529,55560.88567385607,30612.57294647591,16828.12835974965,25612.56566697021,67512.51883128236
47,26602.07081099781,20869.17654377909,96587.32827419614,58839.14642923645,82795.6592771044,55347.9135585893,18677.95899791457,22388.79923249482,37869.9369909304,159102.5754433055,112594.7193152916,66222.1103326186,56465.9598214876,37299.6378352996,154329.4253958545,79992.43315251703,58701.38318160893,46774.05150192949,137648.9910186612,51067.55864780496,9236.586894736663,31775.26074081617,77630.4678714532,38562.13283349585,38548.99860876155,2765.530303312026,51952.19152267819,28802.28724391024,16372.07460595125,25367.5906304717,68014.83642858121
48,24329.68442143809,19682.72131952212,89608.5930602,56787.72773372193,80588.13026902334,52408.21436009751,17557.93932147259,20706.26016543639,31943.02208962704,133523.9859311585,105625.4715259491,58852.41321400039,50566.04927772039,34301.12428138741,148850.8657942462,71413.58193983555,52614.03820077293,40191.81098763428,136739.086160492,44414.45908827258,8484.096639571553,30639.80106824806,73110.48464595087,30764.197443277,35536.7742352606,2349.133601456775,45951.57322838627,28136.83917343671,17636.7689997181,25225.54348975967,66921.99334031735
49,23306.38210258516,19025.89092105445,86932.4747511888,56497.6754374757,80415.26053547839,50835.93989317815,16951.41156927873,19819.40571045139,31959.52337082137,133048.0047606757,97176.2198739558,54992.25353920975,47464.95555449239,33080.36115783848,145606.205005874,69789.91809989569,50020.12899795151,37498.58568618862,130488.5361230732,38391.31337817785,7381.105575533628,28368.68796800567,68052.55649333759,28661.06936143665,33954.70876313632,2230.797631174271,44279.06661056446,27753.50163449742,17433.55454385669,25104.9127245474,65999.1572093342
50,22574.2110908012,18706.85541297893,85327.21973424798,55912.79047630697,80450.24107160023,50036.28426400322,16837.84887700775,19109.80590362514,30661.91190108313,129644.5203527693,93173.06756603454,53577.24260005885,44876.55338750471,31661.85884822879,142195.0368768099,66011.97884498986,49656.12190095914,35011.31250868818,123023.9828713788,35433.72265555371,6587.721073562736,26454.53513864486,64370.2405942816,28250.70377205615,33636.30020020925,2166.572639447491,42297.91905191878,27754.36681606422,17712.03361248038,24701.87426277287,65133.84368133121
51,22136.62933487381,18465.66500469722,83753.4211574411,55247.82516508055,80167.39388148546,49748.52978593264,16413.24018339315,18756.38092243528,29803.35128356504,125996.8551283127,89641.72023478741,51222.55420271381,41263.11204324424,31158.75064460405,137345.4398069575,61668.64851715494,49327.43415495485,33812.0864855995,118061.6813715339,32446.4258437184,5104.43205356074,25152.64812811399,61932.6393806574,27403.07052517899,33008.89126317012,2058.529399278122,41711.87987647126,27823.82994220115,17749.66591886152,24788.45784098221,64515.18023203871
